,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
484,Contraband,Night Lovell,0HGpssg0zlb2TtDIKy9iO7,https://open.spotify.com/track/0HGpssg0zlb2TtDIKy9iO7,0.801,0.679,4,-8.733,0,0.0527,0.17,7.22e-06,0.181,0.487,130.017,audio_features,spotify:track:0HGpssg0zlb2TtDIKy9iO7,https://api.spotify.com/v1/tracks/0HGpssg0zlb2TtDIKy9iO7,https://api.spotify.com/v1/audio-analysis/0HGpssg0zlb2TtDIKy9iO7,227115,4
485,Louis V,Night Lovell,1ErhPSE3wTbXAaumUfLSYj,https://open.spotify.com/track/1ErhPSE3wTbXAaumUfLSYj,0.724,0.556,1,-10.659,1,0.148,0.161,3.68e-06,0.487,0.223,120.06,audio_features,spotify:track:1ErhPSE3wTbXAaumUfLSYj,https://api.spotify.com/v1/tracks/1ErhPSE3wTbXAaumUfLSYj,https://api.spotify.com/v1/audio-analysis/1ErhPSE3wTbXAaumUfLSYj,233932,4
486,Concept Nothing,Night Lovell,5ScV5f71Yzn4dom1Mx5DGM,https://open.spotify.com/track/5ScV5f71Yzn4dom1Mx5DGM,0.878,0.526,1,-1.392,1,0.0634,0.485,2.81e-05,0.109,0.0528,110.038,audio_features,spotify:track:5ScV5f71Yzn4dom1Mx5DGM,https://api.spotify.com/v1/tracks/5ScV5f71Yzn4dom1Mx5DGM,https://api.spotify.com/v1/audio-analysis/5ScV5f71Yzn4dom1Mx5DGM,248790,4
487,Deira City Centre,Night Lovell,2khh70zMG23ze18LuvfRmK,https://open.spotify.com/track/2khh70zMG23ze18LuvfRmK,0.672,0.647,7,-5.619,1,0.0425,0.00212,0.326,0.182,0.185,100.077,audio_features,spotify:track:2khh70zMG23ze18LuvfRmK,https://api.spotify.com/v1/tracks/2khh70zMG23ze18LuvfRmK,https://api.spotify.com/v1/audio-analysis/2khh70zMG23ze18LuvfRmK,196858,4
488,Boy Red,Night Lovell,7yQ8COCpKztUHoKVjviSDG,https://open.spotify.com/track/7yQ8COCpKztUHoKVjviSDG,0.689,0.668,1,-2.409,1,0.0378,0.0401,0.342,0.217,0.136,119.997,audio_features,spotify:track:7yQ8COCpKztUHoKVjviSDG,https://api.spotify.com/v1/tracks/7yQ8COCpKztUHoKVjviSDG,https://api.spotify.com/v1/audio-analysis/7yQ8COCpKztUHoKVjviSDG,221370,4
489,Trees Of The Valley,Night Lovell,02OkT4KqKliAb2g0GVBcQl,https://open.spotify.com/track/02OkT4KqKliAb2g0GVBcQl,0.643,0.554,8,-9.248,1,0.0941,0.0288,0.00333,0.0745,0.0676,157.476,audio_features,spotify:track:02OkT4KqKliAb2g0GVBcQl,https://api.spotify.com/v1/tracks/02OkT4KqKliAb2g0GVBcQl,https://api.spotify.com/v1/audio-analysis/02OkT4KqKliAb2g0GVBcQl,188421,3
490,Barbie Doll,Night Lovell,1NJXcipOmgwBYvZkjKeLmt,https://open.spotify.com/track/1NJXcipOmgwBYvZkjKeLmt,0.849,0.66,0,-7.195,1,0.0516,0.133,7.96e-06,0.296,0.629,99.988,audio_features,spotify:track:1NJXcipOmgwBYvZkjKeLmt,https://api.spotify.com/v1/tracks/1NJXcipOmgwBYvZkjKeLmt,https://api.spotify.com/v1/audio-analysis/1NJXcipOmgwBYvZkjKeLmt,237667,4
491,Live Television,Night Lovell,2iLzUsWzgmXJqHJmS6D9or,https://open.spotify.com/track/2iLzUsWzgmXJqHJmS6D9or,0.571,0.62,0,-4.248,1,0.0854,0.00198,5.43e-05,0.0228,0.0945,98.012,audio_features,spotify:track:2iLzUsWzgmXJqHJmS6D9or,https://api.spotify.com/v1/tracks/2iLzUsWzgmXJqHJmS6D9or,https://api.spotify.com/v1/audio-analysis/2iLzUsWzgmXJqHJmS6D9or,163552,4
492,Psycho Pass,Xavier Wulf,0tq8Iny8LagMBFlR3pArXd,https://open.spotify.com/track/0tq8Iny8LagMBFlR3pArXd,0.973,0.446,3,-9.355,0,0.0612,0.0303,1.75e-05,0.121,0.265,115.039,audio_features,spotify:track:0tq8Iny8LagMBFlR3pArXd,https://api.spotify.com/v1/tracks/0tq8Iny8LagMBFlR3pArXd,https://api.spotify.com/v1/audio-analysis/0tq8Iny8LagMBFlR3pArXd,135340,4
493,Tortuga,Xavier Wulf,5F5PC9VoFxaPf4zVDReNck,https://open.spotify.com/track/5F5PC9VoFxaPf4zVDReNck,0.785,0.651,4,-5.702,1,0.0604,0.00364,0.00868,0.109,0.406,110.031,audio_features,spotify:track:5F5PC9VoFxaPf4zVDReNck,https://api.spotify.com/v1/tracks/5F5PC9VoFxaPf4zVDReNck,https://api.spotify.com/v1/audio-analysis/5F5PC9VoFxaPf4zVDReNck,158055,4
494,We (feat. CeeLo Green),Mac Miller,4k5UZm89ZX0YAHUp55zpt9,https://open.spotify.com/track/4k5UZm89ZX0YAHUp55zpt9,0.641,0.637,3,-9.43,0,0.0579,0.794,0.0515,0.131,0.601,138.869,audio_features,spotify:track:4k5UZm89ZX0YAHUp55zpt9,https://api.spotify.com/v1/tracks/4k5UZm89ZX0YAHUp55zpt9,https://api.spotify.com/v1/audio-analysis/4k5UZm89ZX0YAHUp55zpt9,319273,4
495,Hypnotize - 2014 Remaster,The Notorious B.I.G.,7KwZNVEaqikRSBSpyhXK2j,https://open.spotify.com/track/7KwZNVEaqikRSBSpyhXK2j,0.901,0.697,9,-3.439,1,0.28,0.145,0.0,0.287,0.67,93.941,audio_features,spotify:track:7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,229827,4
496,Hit 'Em Up - Single Version,2Pac,0Z2J91b2iTGLVTZC4fKgxf,https://open.spotify.com/track/0Z2J91b2iTGLVTZC4fKgxf,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,audio_features,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,312627,4
497,Hyenas,Bankroll Mafia,0HUptiGFVM5Q5YHIJ920aK,https://open.spotify.com/track/0HUptiGFVM5Q5YHIJ920aK,0.749,0.606,9,-6.419,1,0.155,0.182,0.0,0.0843,0.251,129.945,audio_features,spotify:track:0HUptiGFVM5Q5YHIJ920aK,https://api.spotify.com/v1/tracks/0HUptiGFVM5Q5YHIJ920aK,https://api.spotify.com/v1/audio-analysis/0HUptiGFVM5Q5YHIJ920aK,220093,4
498,Savage,E-40,23lbo0aZwthym1hNP0Z0zD,https://open.spotify.com/track/23lbo0aZwthym1hNP0Z0zD,0.807,0.703,1,-5.412,0,0.273,0.152,0.0,0.181,0.639,101.05,audio_features,spotify:track:23lbo0aZwthym1hNP0Z0zD,https://api.spotify.com/v1/tracks/23lbo0aZwthym1hNP0Z0zD,https://api.spotify.com/v1/audio-analysis/23lbo0aZwthym1hNP0Z0zD,240120,4
499,Work,A$AP Ferg,54oACFHRfeOa7VD0FTQSkJ,https://open.spotify.com/track/54oACFHRfeOa7VD0FTQSkJ,0.726,0.834,10,-5.564,1,0.0565,0.152,0.683,0.0845,0.561,130.04,audio_features,spotify:track:54oACFHRfeOa7VD0FTQSkJ,https://api.spotify.com/v1/tracks/54oACFHRfeOa7VD0FTQSkJ,https://api.spotify.com/v1/audio-analysis/54oACFHRfeOa7VD0FTQSkJ,178507,4
500,The Heart Part 4,Kendrick Lamar,1zayuwd1YLZsYDArkruHdL,https://open.spotify.com/track/1zayuwd1YLZsYDArkruHdL,0.672,0.434,9,-15.218,0,0.765,0.501,0.000125,0.272,0.54,129.209,audio_features,spotify:track:1zayuwd1YLZsYDArkruHdL,https://api.spotify.com/v1/tracks/1zayuwd1YLZsYDArkruHdL,https://api.spotify.com/v1/audio-analysis/1zayuwd1YLZsYDArkruHdL,288555,4
501,Passionfruit,Drake,5mCPDVBb16L4XQwDdbRUpz,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4
502,Blem,Drake,2XlHu0HcujBCkWMdIAvrqt,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt,0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,audio_features,spotify:track:2XlHu0HcujBCkWMdIAvrqt,https://api.spotify.com/v1/tracks/2XlHu0HcujBCkWMdIAvrqt,https://api.spotify.com/v1/audio-analysis/2XlHu0HcujBCkWMdIAvrqt,216558,4
503,Gyalchester,Drake,6UjfByV1lDLW0SOVQA4NAi,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,audio_features,spotify:track:6UjfByV1lDLW0SOVQA4NAi,https://api.spotify.com/v1/tracks/6UjfByV1lDLW0SOVQA4NAi,https://api.spotify.com/v1/audio-analysis/6UjfByV1lDLW0SOVQA4NAi,189230,4
504,Skepta Interlude,Drake,2dfqS3MRtbLZSZA1IL8xY5,https://open.spotify.com/track/2dfqS3MRtbLZSZA1IL8xY5,0.745,0.822,7,-6.354,1,0.252,0.0103,4.2e-06,0.155,0.415,86.733,audio_features,spotify:track:2dfqS3MRtbLZSZA1IL8xY5,https://api.spotify.com/v1/tracks/2dfqS3MRtbLZSZA1IL8xY5,https://api.spotify.com/v1/audio-analysis/2dfqS3MRtbLZSZA1IL8xY5,143214,5
505,Portland,Drake,2bjwRfXMk4uRgOD9IBYl9h,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,audio_features,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h,236615,4
506,Sacrifices,Drake,0xl1w2q4VLojeXp4JfazPL,https://open.spotify.com/track/0xl1w2q4VLojeXp4JfazPL,0.903,0.439,8,-11.813,1,0.397,0.0407,0.0,0.138,0.532,139.112,audio_features,spotify:track:0xl1w2q4VLojeXp4JfazPL,https://api.spotify.com/v1/tracks/0xl1w2q4VLojeXp4JfazPL,https://api.spotify.com/v1/audio-analysis/0xl1w2q4VLojeXp4JfazPL,307593,4
507,Teenage Fever,Drake,6n3HGiq4v35D6eFOSwqYuo,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,audio_features,spotify:track:6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,219692,4
508,KMT,Drake,2jTujnt0y344ai1rNOywgr,https://open.spotify.com/track/2jTujnt0y344ai1rNOywgr,0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,audio_features,spotify:track:2jTujnt0y344ai1rNOywgr,https://api.spotify.com/v1/tracks/2jTujnt0y344ai1rNOywgr,https://api.spotify.com/v1/audio-analysis/2jTujnt0y344ai1rNOywgr,162638,4
509,Can't Have Everything,Drake,5f5r2N4Lp9WoULWPH9zp2W,https://open.spotify.com/track/5f5r2N4Lp9WoULWPH9zp2W,0.856,0.572,1,-8.429,1,0.373,0.0136,1.55e-06,0.121,0.454,82.445,audio_features,spotify:track:5f5r2N4Lp9WoULWPH9zp2W,https://api.spotify.com/v1/tracks/5f5r2N4Lp9WoULWPH9zp2W,https://api.spotify.com/v1/audio-analysis/5f5r2N4Lp9WoULWPH9zp2W,228438,4
510,Glow,Drake,28irpKCCK9nn9DZSik2zEx,https://open.spotify.com/track/28irpKCCK9nn9DZSik2zEx,0.688,0.384,9,-8.824,0,0.375,0.2,0.0,0.708,0.432,162.098,audio_features,spotify:track:28irpKCCK9nn9DZSik2zEx,https://api.spotify.com/v1/tracks/28irpKCCK9nn9DZSik2zEx,https://api.spotify.com/v1/audio-analysis/28irpKCCK9nn9DZSik2zEx,206120,4
511,untitled 03 | 05.28.2013.,Kendrick Lamar,2fgAJeky8Cpsr8Cfvn2NVp,https://open.spotify.com/track/2fgAJeky8Cpsr8Cfvn2NVp,0.813,0.549,5,-12.427,0,0.269,0.608,1e-06,0.129,0.562,103.914,audio_features,spotify:track:2fgAJeky8Cpsr8Cfvn2NVp,https://api.spotify.com/v1/tracks/2fgAJeky8Cpsr8Cfvn2NVp,https://api.spotify.com/v1/audio-analysis/2fgAJeky8Cpsr8Cfvn2NVp,154347,4
512,untitled 04 | 08.14.2014.,Kendrick Lamar,1U13SSgDOxK98L1FTWYrjQ,https://open.spotify.com/track/1U13SSgDOxK98L1FTWYrjQ,0.512,0.128,4,-21.49,0,0.252,0.864,0.0,0.512,0.219,103.056,audio_features,spotify:track:1U13SSgDOxK98L1FTWYrjQ,https://api.spotify.com/v1/tracks/1U13SSgDOxK98L1FTWYrjQ,https://api.spotify.com/v1/audio-analysis/1U13SSgDOxK98L1FTWYrjQ,110067,4
513,untitled 08 | 09.06.2014.,Kendrick Lamar,5bBUDJUfGcG7eFy3Bf4fXv,https://open.spotify.com/track/5bBUDJUfGcG7eFy3Bf4fXv,0.85,0.524,11,-9.375,0,0.204,0.25,2.46e-06,0.114,0.686,120.004,audio_features,spotify:track:5bBUDJUfGcG7eFy3Bf4fXv,https://api.spotify.com/v1/tracks/5bBUDJUfGcG7eFy3Bf4fXv,https://api.spotify.com/v1/audio-analysis/5bBUDJUfGcG7eFy3Bf4fXv,235507,4
514,F*ck Your Ethnicity,Kendrick Lamar,5v501hmUMvbHPKa7qm0MGD,https://open.spotify.com/track/5v501hmUMvbHPKa7qm0MGD,0.601,0.883,0,-6.944,1,0.328,0.392,1.93e-05,0.397,0.52,150.967,audio_features,spotify:track:5v501hmUMvbHPKa7qm0MGD,https://api.spotify.com/v1/tracks/5v501hmUMvbHPKa7qm0MGD,https://api.spotify.com/v1/audio-analysis/5v501hmUMvbHPKa7qm0MGD,224672,4
515,No Make-Up (Her Vice),Kendrick Lamar,7yQDLdub1VuUUwbpteUX7w,https://open.spotify.com/track/7yQDLdub1VuUUwbpteUX7w,0.535,0.696,5,-7.181,0,0.0901,0.541,0.00521,0.63,0.213,91.002,audio_features,spotify:track:7yQDLdub1VuUUwbpteUX7w,https://api.spotify.com/v1/tracks/7yQDLdub1VuUUwbpteUX7w,https://api.spotify.com/v1/audio-analysis/7yQDLdub1VuUUwbpteUX7w,235921,4
516,Tammy's Song (Her Evils),Kendrick Lamar,3RPK9VQuTsiTySY48ldeqx,https://open.spotify.com/track/3RPK9VQuTsiTySY48ldeqx,0.477,0.835,9,-5.942,0,0.438,0.924,0.000508,0.129,0.52,97.317,audio_features,spotify:track:3RPK9VQuTsiTySY48ldeqx,https://api.spotify.com/v1/tracks/3RPK9VQuTsiTySY48ldeqx,https://api.spotify.com/v1/audio-analysis/3RPK9VQuTsiTySY48ldeqx,161671,3
517,Ronald Reagan Era,Kendrick Lamar,3gl1RenSXn1biKijZ1qvky,https://open.spotify.com/track/3gl1RenSXn1biKijZ1qvky,0.424,0.828,1,-4.991,0,0.335,0.0152,0.0,0.389,0.3,167.469,audio_features,spotify:track:3gl1RenSXn1biKijZ1qvky,https://api.spotify.com/v1/tracks/3gl1RenSXn1biKijZ1qvky,https://api.spotify.com/v1/audio-analysis/3gl1RenSXn1biKijZ1qvky,216900,4
518,The Spiteful Chant,Kendrick Lamar,12bCgkFnyyTI8B1OmmRhbx,https://open.spotify.com/track/12bCgkFnyyTI8B1OmmRhbx,0.596,0.783,0,-4.356,0,0.0313,0.0506,0.0,0.181,0.334,127.018,audio_features,spotify:track:12bCgkFnyyTI8B1OmmRhbx,https://api.spotify.com/v1/tracks/12bCgkFnyyTI8B1OmmRhbx,https://api.spotify.com/v1/audio-analysis/12bCgkFnyyTI8B1OmmRhbx,320957,4
519,Keisha's Song (Her Pain),Kendrick Lamar,0bcCgRudYZ4kiOHZNZfqxU,https://open.spotify.com/track/0bcCgRudYZ4kiOHZNZfqxU,0.465,0.854,7,-7.564,1,0.377,0.429,0.0,0.618,0.199,85.126,audio_features,spotify:track:0bcCgRudYZ4kiOHZNZfqxU,https://api.spotify.com/v1/tracks/0bcCgRudYZ4kiOHZNZfqxU,https://api.spotify.com/v1/audio-analysis/0bcCgRudYZ4kiOHZNZfqxU,227291,4
520,Kush & Corinthians,Kendrick Lamar,705u4LfXcTBuDOB8UCy0A7,https://open.spotify.com/track/705u4LfXcTBuDOB8UCy0A7,0.383,0.731,1,-5.996,1,0.201,0.726,0.0,0.504,0.306,176.781,audio_features,spotify:track:705u4LfXcTBuDOB8UCy0A7,https://api.spotify.com/v1/tracks/705u4LfXcTBuDOB8UCy0A7,https://api.spotify.com/v1/audio-analysis/705u4LfXcTBuDOB8UCy0A7,304668,4
521,Blow My High (Members Only),Kendrick Lamar,6jl01C724Mk68qlOQLco5I,https://open.spotify.com/track/6jl01C724Mk68qlOQLco5I,0.959,0.524,9,-8.145,0,0.274,0.316,0.0,0.274,0.84,119.933,audio_features,spotify:track:6jl01C724Mk68qlOQLco5I,https://api.spotify.com/v1/tracks/6jl01C724Mk68qlOQLco5I,https://api.spotify.com/v1/audio-analysis/6jl01C724Mk68qlOQLco5I,215792,4
522,HiiiPower,Kendrick Lamar,4fVqQKbROkz8Z9FFJS7vls,https://open.spotify.com/track/4fVqQKbROkz8Z9FFJS7vls,0.695,0.827,6,-5.742,0,0.282,0.179,0.0,0.283,0.538,81.024,audio_features,spotify:track:4fVqQKbROkz8Z9FFJS7vls,https://api.spotify.com/v1/tracks/4fVqQKbROkz8Z9FFJS7vls,https://api.spotify.com/v1/audio-analysis/4fVqQKbROkz8Z9FFJS7vls,279855,4
523,Growing Apart (To Get Closer),Kendrick Lamar,2AyFYSaJjz9XMc0kMr1R3a,https://open.spotify.com/track/2AyFYSaJjz9XMc0kMr1R3a,0.586,0.533,8,-9.943,0,0.366,0.368,0.0,0.175,0.59,106.835,audio_features,spotify:track:2AyFYSaJjz9XMc0kMr1R3a,https://api.spotify.com/v1/tracks/2AyFYSaJjz9XMc0kMr1R3a,https://api.spotify.com/v1/audio-analysis/2AyFYSaJjz9XMc0kMr1R3a,220995,5
524,Ignorance Is Bliss,Kendrick Lamar,53mCo1wDJ12iZNq9LgIeg2,https://open.spotify.com/track/53mCo1wDJ12iZNq9LgIeg2,0.644,0.801,7,-4.55,1,0.387,0.511,8.59e-06,0.614,0.764,82.156,audio_features,spotify:track:53mCo1wDJ12iZNq9LgIeg2,https://api.spotify.com/v1/tracks/53mCo1wDJ12iZNq9LgIeg2,https://api.spotify.com/v1/audio-analysis/53mCo1wDJ12iZNq9LgIeg2,210495,4
525,Alien Girl (Today W/ Her),Kendrick Lamar,6ff9CLXYk39PKFYoYCYeog,https://open.spotify.com/track/6ff9CLXYk39PKFYoYCYeog,0.626,0.537,2,-7.344,1,0.0367,0.502,0.0835,0.111,0.259,95.948,audio_features,spotify:track:6ff9CLXYk39PKFYoYCYeog,https://api.spotify.com/v1/tracks/6ff9CLXYk39PKFYoYCYeog,https://api.spotify.com/v1/audio-analysis/6ff9CLXYk39PKFYoYCYeog,239974,4
526,Michael Jordan,Kendrick Lamar,1oH44ACGSLbJGcbw2JLQOt,https://open.spotify.com/track/1oH44ACGSLbJGcbw2JLQOt,0.713,0.803,9,-5.311,1,0.287,0.0759,0.0,0.129,0.522,153.987,audio_features,spotify:track:1oH44ACGSLbJGcbw2JLQOt,https://api.spotify.com/v1/tracks/1oH44ACGSLbJGcbw2JLQOt,https://api.spotify.com/v1/audio-analysis/1oH44ACGSLbJGcbw2JLQOt,350699,4
527,R.O.T.C (Interlude),Kendrick Lamar,1DCLOAT1E5NDZDupAE95ka,https://open.spotify.com/track/1DCLOAT1E5NDZDupAE95ka,0.645,0.779,6,-7.265,0,0.316,0.324,0.0,0.65,0.368,98.405,audio_features,spotify:track:1DCLOAT1E5NDZDupAE95ka,https://api.spotify.com/v1/tracks/1DCLOAT1E5NDZDupAE95ka,https://api.spotify.com/v1/audio-analysis/1DCLOAT1E5NDZDupAE95ka,163106,4
528,Average Joe,Kendrick Lamar,3r4S1J4YCkx2fuqH2eL9fz,https://open.spotify.com/track/3r4S1J4YCkx2fuqH2eL9fz,0.74,0.733,9,-3.343,0,0.248,0.243,0.0,0.184,0.218,91.603,audio_features,spotify:track:3r4S1J4YCkx2fuqH2eL9fz,https://api.spotify.com/v1/tracks/3r4S1J4YCkx2fuqH2eL9fz,https://api.spotify.com/v1/audio-analysis/3r4S1J4YCkx2fuqH2eL9fz,256048,4
529,H.O.C,Kendrick Lamar,0bP9mtOuBLMQ7L0DP2wPwj,https://open.spotify.com/track/0bP9mtOuBLMQ7L0DP2wPwj,0.613,0.591,2,-8.58,1,0.391,0.105,0.0,0.191,0.371,77.124,audio_features,spotify:track:0bP9mtOuBLMQ7L0DP2wPwj,https://api.spotify.com/v1/tracks/0bP9mtOuBLMQ7L0DP2wPwj,https://api.spotify.com/v1/audio-analysis/0bP9mtOuBLMQ7L0DP2wPwj,316976,4
530,Cut You Off (To Grow Closer),Kendrick Lamar,3LkG1iJmtgmCsKof2QMme6,https://open.spotify.com/track/3LkG1iJmtgmCsKof2QMme6,0.685,0.681,8,-7.176,1,0.481,0.077,0.0,0.129,0.614,82.982,audio_features,spotify:track:3LkG1iJmtgmCsKof2QMme6,https://api.spotify.com/v1/tracks/3LkG1iJmtgmCsKof2QMme6,https://api.spotify.com/v1/audio-analysis/3LkG1iJmtgmCsKof2QMme6,364104,4
531,Light,Big Sean,0URaKGzNTtzKRtsJN1RkA9,https://open.spotify.com/track/0URaKGzNTtzKRtsJN1RkA9,0.505,0.611,7,-5.976,0,0.0648,0.826,0.0,0.108,0.176,85.944,audio_features,spotify:track:0URaKGzNTtzKRtsJN1RkA9,https://api.spotify.com/v1/tracks/0URaKGzNTtzKRtsJN1RkA9,https://api.spotify.com/v1/audio-analysis/0URaKGzNTtzKRtsJN1RkA9,210507,4
532,Bigger Than Me,Big Sean,6zpXc7WJ3TqYWb02B6sKyF,https://open.spotify.com/track/6zpXc7WJ3TqYWb02B6sKyF,0.366,0.639,10,-7.98,0,0.101,0.269,0.0,0.29,0.168,83.339,audio_features,spotify:track:6zpXc7WJ3TqYWb02B6sKyF,https://api.spotify.com/v1/tracks/6zpXc7WJ3TqYWb02B6sKyF,https://api.spotify.com/v1/audio-analysis/6zpXc7WJ3TqYWb02B6sKyF,292520,5
533,Blessings,Big Sean,6mevhNrcHqHgHgisXUNaqw,https://open.spotify.com/track/6mevhNrcHqHgHgisXUNaqw,0.775,0.621,1,-7.634,1,0.295,0.332,0.0,0.122,0.15,118.843,audio_features,spotify:track:6mevhNrcHqHgHgisXUNaqw,https://api.spotify.com/v1/tracks/6mevhNrcHqHgHgisXUNaqw,https://api.spotify.com/v1/audio-analysis/6mevhNrcHqHgHgisXUNaqw,252040,4
534,All Your Fault,Big Sean,3sPM57pMiIJnrB8K0Pds9G,https://open.spotify.com/track/3sPM57pMiIJnrB8K0Pds9G,0.813,0.737,5,-4.395,0,0.22,0.308,0.0,0.275,0.545,100.041,audio_features,spotify:track:3sPM57pMiIJnrB8K0Pds9G,https://api.spotify.com/v1/tracks/3sPM57pMiIJnrB8K0Pds9G,https://api.spotify.com/v1/audio-analysis/3sPM57pMiIJnrB8K0Pds9G,224387,4
535,I Don't Fuck With You,Big Sean,4qo0aBXSAj5WaXzpKzcXWj,https://open.spotify.com/track/4qo0aBXSAj5WaXzpKzcXWj,0.823,0.733,1,-5.474,1,0.0628,0.0349,0.0,0.324,0.397,97.972,audio_features,spotify:track:4qo0aBXSAj5WaXzpKzcXWj,https://api.spotify.com/v1/tracks/4qo0aBXSAj5WaXzpKzcXWj,https://api.spotify.com/v1/audio-analysis/4qo0aBXSAj5WaXzpKzcXWj,284387,4
536,I Know,Big Sean,4bwN8jyxfHmFFStSRy4F7h,https://open.spotify.com/track/4bwN8jyxfHmFFStSRy4F7h,0.744,0.332,1,-11.315,1,0.0745,0.329,0.0,0.116,0.277,119.997,audio_features,spotify:track:4bwN8jyxfHmFFStSRy4F7h,https://api.spotify.com/v1/tracks/4bwN8jyxfHmFFStSRy4F7h,https://api.spotify.com/v1/audio-analysis/4bwN8jyxfHmFFStSRy4F7h,319973,4
537,First Chain,Big Sean,3GFSzr0uawCaKvK8N6sa5n,https://open.spotify.com/track/3GFSzr0uawCaKvK8N6sa5n,0.484,0.724,0,-5.719,0,0.0438,0.0697,0.0,0.365,0.243,93.012,audio_features,spotify:track:3GFSzr0uawCaKvK8N6sa5n,https://api.spotify.com/v1/tracks/3GFSzr0uawCaKvK8N6sa5n,https://api.spotify.com/v1/audio-analysis/3GFSzr0uawCaKvK8N6sa5n,329333,4
538,All Figured Out,Big Sean,5EKtgCSIJpbOmjPBXviVbw,https://open.spotify.com/track/5EKtgCSIJpbOmjPBXviVbw,0.462,0.792,4,-7.02,0,0.13,0.0501,0.0,0.728,0.0727,173.914,audio_features,spotify:track:5EKtgCSIJpbOmjPBXviVbw,https://api.spotify.com/v1/tracks/5EKtgCSIJpbOmjPBXviVbw,https://api.spotify.com/v1/audio-analysis/5EKtgCSIJpbOmjPBXviVbw,284987,4
539,Marvin & Chardonnay,Big Sean,5xpmdbQcfIOsE1hACcC3UK,https://open.spotify.com/track/5xpmdbQcfIOsE1hACcC3UK,0.613,0.807,11,-2.739,0,0.0382,0.0671,0.0,0.322,0.813,133.023,audio_features,spotify:track:5xpmdbQcfIOsE1hACcC3UK,https://api.spotify.com/v1/tracks/5xpmdbQcfIOsE1hACcC3UK,https://api.spotify.com/v1/audio-analysis/5xpmdbQcfIOsE1hACcC3UK,222867,4
540,Live This Life,Big Sean,3ZUcWb5XC0O1FCJccFIesu,https://open.spotify.com/track/3ZUcWb5XC0O1FCJccFIesu,0.4,0.834,2,-5.729,1,0.212,0.0248,0.0,0.236,0.158,132.799,audio_features,spotify:track:3ZUcWb5XC0O1FCJccFIesu,https://api.spotify.com/v1/tracks/3ZUcWb5XC0O1FCJccFIesu,https://api.spotify.com/v1/audio-analysis/3ZUcWb5XC0O1FCJccFIesu,258173,5
541,100 Keys,Big Sean,4Ccczpsq59ci35Wrom40Pl,https://open.spotify.com/track/4Ccczpsq59ci35Wrom40Pl,0.523,0.752,10,-4.303,0,0.0597,0.000954,0.0,0.115,0.122,87.886,audio_features,spotify:track:4Ccczpsq59ci35Wrom40Pl,https://api.spotify.com/v1/tracks/4Ccczpsq59ci35Wrom40Pl,https://api.spotify.com/v1/audio-analysis/4Ccczpsq59ci35Wrom40Pl,229947,4
542,You Don't Know,Big Sean,40XYVhxWCrpvwfTo2hZoER,https://open.spotify.com/track/40XYVhxWCrpvwfTo2hZoER,0.602,0.804,7,-5.202,1,0.102,0.106,1.24e-06,0.43,0.312,137.88,audio_features,spotify:track:40XYVhxWCrpvwfTo2hZoER,https://api.spotify.com/v1/tracks/40XYVhxWCrpvwfTo2hZoER,https://api.spotify.com/v1/audio-analysis/40XYVhxWCrpvwfTo2hZoER,222640,4
