,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
153,What Is Love?,Howard Jones,24ydEmeBZNQGPtN2T4eJm5,https://open.spotify.com/track/24ydEmeBZNQGPtN2T4eJm5,0.485,0.88,0,-6.696,0,0.0764,0.1,2.26e-06,0.0819,0.692,96.902,audio_features,spotify:track:24ydEmeBZNQGPtN2T4eJm5,https://api.spotify.com/v1/tracks/24ydEmeBZNQGPtN2T4eJm5,https://api.spotify.com/v1/audio-analysis/24ydEmeBZNQGPtN2T4eJm5,217667,4
154,Under The Moon Of Love,Showaddywaddy,1aRrtgXk4SLrhSmoyaNhbQ,https://open.spotify.com/track/1aRrtgXk4SLrhSmoyaNhbQ,0.518,0.869,0,-3.466,1,0.114,0.405,1.65e-05,0.275,0.807,149.132,audio_features,spotify:track:1aRrtgXk4SLrhSmoyaNhbQ,https://api.spotify.com/v1/tracks/1aRrtgXk4SLrhSmoyaNhbQ,https://api.spotify.com/v1/audio-analysis/1aRrtgXk4SLrhSmoyaNhbQ,192160,4
155,"Circle in the Sand - 7"" Mix",Belinda Carlisle,6SVga7VUytRcZvaBc6eCTW,https://open.spotify.com/track/6SVga7VUytRcZvaBc6eCTW,0.617,0.656,2,-10.372,0,0.0374,0.121,1.64e-06,0.291,0.762,126.017,audio_features,spotify:track:6SVga7VUytRcZvaBc6eCTW,https://api.spotify.com/v1/tracks/6SVga7VUytRcZvaBc6eCTW,https://api.spotify.com/v1/audio-analysis/6SVga7VUytRcZvaBc6eCTW,221587,4
156,Rhythm Of The Night,DeBarge,6Fj36toK6ky8HhyZdVTsce,https://open.spotify.com/track/6Fj36toK6ky8HhyZdVTsce,0.716,0.762,11,-12.304,0,0.0457,0.0761,2.26e-05,0.0806,0.957,115.121,audio_features,spotify:track:6Fj36toK6ky8HhyZdVTsce,https://api.spotify.com/v1/tracks/6Fj36toK6ky8HhyZdVTsce,https://api.spotify.com/v1/audio-analysis/6Fj36toK6ky8HhyZdVTsce,229107,4
157,She Works Hard For The Money,Donna Summer,4HUtl3utOjpVEEXiXJmXVj,https://open.spotify.com/track/4HUtl3utOjpVEEXiXJmXVj,0.762,0.626,8,-12.998,0,0.0382,0.00587,0.0144,0.116,0.987,136.497,audio_features,spotify:track:4HUtl3utOjpVEEXiXJmXVj,https://api.spotify.com/v1/tracks/4HUtl3utOjpVEEXiXJmXVj,https://api.spotify.com/v1/audio-analysis/4HUtl3utOjpVEEXiXJmXVj,320840,4
158,Oh Yeah - Remastered 2005,Yello,3I1GUTzkS0AXyFVjNh2aZc,https://open.spotify.com/track/3I1GUTzkS0AXyFVjNh2aZc,0.748,0.878,6,-9.897,1,0.0653,0.00554,0.823,0.0355,0.778,132.585,audio_features,spotify:track:3I1GUTzkS0AXyFVjNh2aZc,https://api.spotify.com/v1/tracks/3I1GUTzkS0AXyFVjNh2aZc,https://api.spotify.com/v1/audio-analysis/3I1GUTzkS0AXyFVjNh2aZc,185227,4
159,Fresh,Kool & The Gang,27FyvgkVgxVsRlZpKAdeby,https://open.spotify.com/track/27FyvgkVgxVsRlZpKAdeby,0.883,0.513,11,-9.91,0,0.0361,0.0201,0.0439,0.0286,0.899,117.755,audio_features,spotify:track:27FyvgkVgxVsRlZpKAdeby,https://api.spotify.com/v1/tracks/27FyvgkVgxVsRlZpKAdeby,https://api.spotify.com/v1/audio-analysis/27FyvgkVgxVsRlZpKAdeby,213213,4
160,Live It Up,Mental As Anything,6AxkHXn8gKB5wBOJOOpN9B,https://open.spotify.com/track/6AxkHXn8gKB5wBOJOOpN9B,0.671,0.894,7,-4.215,1,0.0277,0.263,0.0,0.0845,0.939,119.833,audio_features,spotify:track:6AxkHXn8gKB5wBOJOOpN9B,https://api.spotify.com/v1/tracks/6AxkHXn8gKB5wBOJOOpN9B,https://api.spotify.com/v1/audio-analysis/6AxkHXn8gKB5wBOJOOpN9B,227827,4
161,Heaven Is a Place on Earth,Belinda Carlisle,37Q5anxoGWYdRsyeXkkNoI,https://open.spotify.com/track/37Q5anxoGWYdRsyeXkkNoI,0.64,0.852,1,-8.119,0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,audio_features,spotify:track:37Q5anxoGWYdRsyeXkkNoI,https://api.spotify.com/v1/tracks/37Q5anxoGWYdRsyeXkkNoI,https://api.spotify.com/v1/audio-analysis/37Q5anxoGWYdRsyeXkkNoI,246520,4
162,Dust in the Wind,Kansas,3t053amu1HWMttucJ5b3Qf,https://open.spotify.com/track/3t053amu1HWMttucJ5b3Qf,0.485,0.314,9,-10.66,0,0.0286,0.43,0.000346,0.099,0.441,93.718,audio_features,spotify:track:3t053amu1HWMttucJ5b3Qf,https://api.spotify.com/v1/tracks/3t053amu1HWMttucJ5b3Qf,https://api.spotify.com/v1/audio-analysis/3t053amu1HWMttucJ5b3Qf,205907,4
163,Boogie Wonderland,"Earth, Wind & Fire",2uIjioli5S9latMAPIbUCg,https://open.spotify.com/track/2uIjioli5S9latMAPIbUCg,0.803,0.763,2,-10.785,0,0.0359,0.0895,0.00869,0.0283,0.963,131.714,audio_features,spotify:track:2uIjioli5S9latMAPIbUCg,https://api.spotify.com/v1/tracks/2uIjioli5S9latMAPIbUCg,https://api.spotify.com/v1/audio-analysis/2uIjioli5S9latMAPIbUCg,288600,4
164,A Horse with No Name,America,0Osbam159ngkQww6isBBQJ,https://open.spotify.com/track/0Osbam159ngkQww6isBBQJ,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,audio_features,spotify:track:0Osbam159ngkQww6isBBQJ,https://api.spotify.com/v1/tracks/0Osbam159ngkQww6isBBQJ,https://api.spotify.com/v1/audio-analysis/0Osbam159ngkQww6isBBQJ,252240,4
165,Message In A Bottle,The Police,0LhILIVhWTJz6eEsbEreZG,https://open.spotify.com/track/0LhILIVhWTJz6eEsbEreZG,0.564,0.816,1,-8.453,0,0.0364,0.0562,1.48e-05,0.196,0.842,150.945,audio_features,spotify:track:0LhILIVhWTJz6eEsbEreZG,https://api.spotify.com/v1/tracks/0LhILIVhWTJz6eEsbEreZG,https://api.spotify.com/v1/audio-analysis/0LhILIVhWTJz6eEsbEreZG,288000,4
166,I Can Help,Billy Swan,4yEWUIXoEr89CFUGkeOWNj,https://open.spotify.com/track/4yEWUIXoEr89CFUGkeOWNj,0.469,0.681,0,-9.061,1,0.0488,0.515,0.0109,0.172,0.526,125.204,audio_features,spotify:track:4yEWUIXoEr89CFUGkeOWNj,https://api.spotify.com/v1/tracks/4yEWUIXoEr89CFUGkeOWNj,https://api.spotify.com/v1/audio-analysis/4yEWUIXoEr89CFUGkeOWNj,237540,4
167,You Spin Me Round (Like a Record),Dead Or Alive,7uHO4AmKtyGa5v5fsElGoC,https://open.spotify.com/track/7uHO4AmKtyGa5v5fsElGoC,0.567,0.943,6,-7.992,0,0.0387,0.0312,0.0965,0.544,0.965,128.207,audio_features,spotify:track:7uHO4AmKtyGa5v5fsElGoC,https://api.spotify.com/v1/tracks/7uHO4AmKtyGa5v5fsElGoC,https://api.spotify.com/v1/audio-analysis/7uHO4AmKtyGa5v5fsElGoC,199667,4
168,Fortunate Son,Creedence Clearwater Revival,3yI282DoIJyERd0vGukMoB,https://open.spotify.com/track/3yI282DoIJyERd0vGukMoB,0.643,0.669,0,-7.485,1,0.0398,0.208,0.00664,0.151,0.609,132.709,audio_features,spotify:track:3yI282DoIJyERd0vGukMoB,https://api.spotify.com/v1/tracks/3yI282DoIJyERd0vGukMoB,https://api.spotify.com/v1/audio-analysis/3yI282DoIJyERd0vGukMoB,140773,4
169,Paint It Black,The Rolling Stones,78Az0Z1vNJgqv9QSB0ULLV,https://open.spotify.com/track/78Az0Z1vNJgqv9QSB0ULLV,0.504,0.845,5,-7.799,0,0.0938,0.0139,0.0419,0.359,0.736,159.508,audio_features,spotify:track:78Az0Z1vNJgqv9QSB0ULLV,https://api.spotify.com/v1/tracks/78Az0Z1vNJgqv9QSB0ULLV,https://api.spotify.com/v1/audio-analysis/78Az0Z1vNJgqv9QSB0ULLV,224133,4
170,Take It On the Run,REO Speedwagon,5gys5nzVQIYhgHIfiOJYva,https://open.spotify.com/track/5gys5nzVQIYhgHIfiOJYva,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,audio_features,spotify:track:5gys5nzVQIYhgHIfiOJYva,https://api.spotify.com/v1/tracks/5gys5nzVQIYhgHIfiOJYva,https://api.spotify.com/v1/audio-analysis/5gys5nzVQIYhgHIfiOJYva,239680,4
171,Moonlight Shadow - Remastered,Mike Oldfield,7xe1rxQLilEfk1VwfD3Jik,https://open.spotify.com/track/7xe1rxQLilEfk1VwfD3Jik,0.62,0.69,4,-9.882,1,0.0267,0.262,2.53e-06,0.235,0.821,128.347,audio_features,spotify:track:7xe1rxQLilEfk1VwfD3Jik,https://api.spotify.com/v1/tracks/7xe1rxQLilEfk1VwfD3Jik,https://api.spotify.com/v1/audio-analysis/7xe1rxQLilEfk1VwfD3Jik,218910,4
172,Holiday Rap - Radio Mix,M.C. Miker,32dWVAddRpgxI8qDrRsVIW,https://open.spotify.com/track/32dWVAddRpgxI8qDrRsVIW,0.877,0.755,2,-11.017,1,0.0576,0.129,0.0,0.0609,0.959,115.955,audio_features,spotify:track:32dWVAddRpgxI8qDrRsVIW,https://api.spotify.com/v1/tracks/32dWVAddRpgxI8qDrRsVIW,https://api.spotify.com/v1/audio-analysis/32dWVAddRpgxI8qDrRsVIW,268467,4
173,Club Tropicana,Wham!,6tASfEUyB7lE2r6DLzURji,https://open.spotify.com/track/6tASfEUyB7lE2r6DLzURji,0.658,0.714,11,-9.247,1,0.0519,0.0294,5.7e-05,0.651,0.806,117.283,audio_features,spotify:track:6tASfEUyB7lE2r6DLzURji,https://api.spotify.com/v1/tracks/6tASfEUyB7lE2r6DLzURji,https://api.spotify.com/v1/audio-analysis/6tASfEUyB7lE2r6DLzURji,265600,4
174,König von Deutschland,Rio Reiser,1UofqTNHDFlmbXNO8yIB0q,https://open.spotify.com/track/1UofqTNHDFlmbXNO8yIB0q,0.489,0.962,9,-8.591,1,0.0541,0.108,0.0,0.157,0.733,168.089,audio_features,spotify:track:1UofqTNHDFlmbXNO8yIB0q,https://api.spotify.com/v1/tracks/1UofqTNHDFlmbXNO8yIB0q,https://api.spotify.com/v1/audio-analysis/1UofqTNHDFlmbXNO8yIB0q,208293,4
175,It's a Heartache,Bonnie Tyler,5r7KoV5apjOsdgbywTWNgh,https://open.spotify.com/track/5r7KoV5apjOsdgbywTWNgh,0.524,0.659,0,-6.927,1,0.0294,0.0295,1.4e-06,0.398,0.554,118.828,audio_features,spotify:track:5r7KoV5apjOsdgbywTWNgh,https://api.spotify.com/v1/tracks/5r7KoV5apjOsdgbywTWNgh,https://api.spotify.com/v1/audio-analysis/5r7KoV5apjOsdgbywTWNgh,209707,4
176,Streets of Philadelphia - Single Edit,Bruce Springsteen,0oVSvrU612xkj7vbvbUAT2,https://open.spotify.com/track/0oVSvrU612xkj7vbvbUAT2,0.724,0.249,5,-15.488,1,0.0321,0.341,0.11,0.0933,0.444,93.667,audio_features,spotify:track:0oVSvrU612xkj7vbvbUAT2,https://api.spotify.com/v1/tracks/0oVSvrU612xkj7vbvbUAT2,https://api.spotify.com/v1/audio-analysis/0oVSvrU612xkj7vbvbUAT2,195293,4
177,Seasons in the Sun,Terry Jacks,0uhGbj3QvuGt72TcKNkvW9,https://open.spotify.com/track/0uhGbj3QvuGt72TcKNkvW9,0.627,0.545,6,-9.869,1,0.0444,0.397,2.41e-06,0.12,0.908,99.199,audio_features,spotify:track:0uhGbj3QvuGt72TcKNkvW9,https://api.spotify.com/v1/tracks/0uhGbj3QvuGt72TcKNkvW9,https://api.spotify.com/v1/audio-analysis/0uhGbj3QvuGt72TcKNkvW9,205227,4
178,Fields Of Gold,Sting,1exUmVPVMO5cIKSaup8qpI,https://open.spotify.com/track/1exUmVPVMO5cIKSaup8qpI,0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,audio_features,spotify:track:1exUmVPVMO5cIKSaup8qpI,https://api.spotify.com/v1/tracks/1exUmVPVMO5cIKSaup8qpI,https://api.spotify.com/v1/audio-analysis/1exUmVPVMO5cIKSaup8qpI,222120,4
179,You Can't Hurry Love,Elena Ultrasa,1jfZrGr1j7YRC5qQDdIeGz,https://open.spotify.com/track/1jfZrGr1j7YRC5qQDdIeGz,0.753,0.794,7,-3.934,0,0.0364,0.00996,0.0,0.0751,0.747,94.949,audio_features,spotify:track:1jfZrGr1j7YRC5qQDdIeGz,https://api.spotify.com/v1/tracks/1jfZrGr1j7YRC5qQDdIeGz,https://api.spotify.com/v1/audio-analysis/1jfZrGr1j7YRC5qQDdIeGz,170620,4
180,Don't Bring Me Down,Electric Light Orchestra,7rjMG5Lm94fEdQ9XxD5WLg,https://open.spotify.com/track/7rjMG5Lm94fEdQ9XxD5WLg,0.637,0.858,2,-6.917,1,0.0338,0.133,0.000557,0.0652,0.798,115.696,audio_features,spotify:track:7rjMG5Lm94fEdQ9XxD5WLg,https://api.spotify.com/v1/tracks/7rjMG5Lm94fEdQ9XxD5WLg,https://api.spotify.com/v1/audio-analysis/7rjMG5Lm94fEdQ9XxD5WLg,243867,4
181,You Can Get It If You Really Want,Desmond Dekker,4hxG18nsHZKuZXZaz4V4VW,https://open.spotify.com/track/4hxG18nsHZKuZXZaz4V4VW,0.789,0.502,1,-11.189,1,0.0378,0.0251,0.0,0.0483,0.86,128.082,audio_features,spotify:track:4hxG18nsHZKuZXZaz4V4VW,https://api.spotify.com/v1/tracks/4hxG18nsHZKuZXZaz4V4VW,https://api.spotify.com/v1/audio-analysis/4hxG18nsHZKuZXZaz4V4VW,159627,4
182,Going Up The Country,Canned Heat,57460SJgSpCXaRJ9YIYHxy,https://open.spotify.com/track/57460SJgSpCXaRJ9YIYHxy,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,audio_features,spotify:track:57460SJgSpCXaRJ9YIYHxy,https://api.spotify.com/v1/tracks/57460SJgSpCXaRJ9YIYHxy,https://api.spotify.com/v1/audio-analysis/57460SJgSpCXaRJ9YIYHxy,171373,4
183,Darlin',Frankie Miller,30Lg2e376WqLQaQDZWC7mi,https://open.spotify.com/track/30Lg2e376WqLQaQDZWC7mi,0.762,0.454,9,-12.409,1,0.0302,0.336,0.0,0.0483,0.77,120.79,audio_features,spotify:track:30Lg2e376WqLQaQDZWC7mi,https://api.spotify.com/v1/tracks/30Lg2e376WqLQaQDZWC7mi,https://api.spotify.com/v1/audio-analysis/30Lg2e376WqLQaQDZWC7mi,188600,4
184,Wuthering Heights,Kate Bush,5YSI1311X8t31PBjkBG4CZ,https://open.spotify.com/track/5YSI1311X8t31PBjkBG4CZ,0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,audio_features,spotify:track:5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/tracks/5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/audio-analysis/5YSI1311X8t31PBjkBG4CZ,269067,4
185,Bright Eyes,Art Garfunkel,4iblzTd0Kk5n9sQNBrR1MC,https://open.spotify.com/track/4iblzTd0Kk5n9sQNBrR1MC,0.356,0.155,7,-18.83,1,0.0324,0.79,0.155,0.0829,0.195,113.45,audio_features,spotify:track:4iblzTd0Kk5n9sQNBrR1MC,https://api.spotify.com/v1/tracks/4iblzTd0Kk5n9sQNBrR1MC,https://api.spotify.com/v1/audio-analysis/4iblzTd0Kk5n9sQNBrR1MC,235560,4
186,I Don't Want to Talk About It - 2008 Remaster,Rod Stewart,2JWKzkQbYsNzx019WyGzaH,https://open.spotify.com/track/2JWKzkQbYsNzx019WyGzaH,0.472,0.373,3,-12.98,1,0.0262,0.872,0.206,0.147,0.459,135.193,audio_features,spotify:track:2JWKzkQbYsNzx019WyGzaH,https://api.spotify.com/v1/tracks/2JWKzkQbYsNzx019WyGzaH,https://api.spotify.com/v1/audio-analysis/2JWKzkQbYsNzx019WyGzaH,288267,4
187,I Don't Like Cricket - I Love It (Dreadlock Holiday) (Live Version),10cc,0UoHcljfQxt61p77GDqFYv,https://open.spotify.com/track/0UoHcljfQxt61p77GDqFYv,0.678,0.729,7,-10.467,0,0.0288,0.368,3.97e-05,0.0721,0.844,100.103,audio_features,spotify:track:0UoHcljfQxt61p77GDqFYv,https://api.spotify.com/v1/tracks/0UoHcljfQxt61p77GDqFYv,https://api.spotify.com/v1/audio-analysis/0UoHcljfQxt61p77GDqFYv,308013,4
188,Ride Like the Wind,Christopher Cross,7gUMShP1l20tC0xf17Zplk,https://open.spotify.com/track/7gUMShP1l20tC0xf17Zplk,0.669,0.707,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.806,124.335,audio_features,spotify:track:7gUMShP1l20tC0xf17Zplk,https://api.spotify.com/v1/tracks/7gUMShP1l20tC0xf17Zplk,https://api.spotify.com/v1/audio-analysis/7gUMShP1l20tC0xf17Zplk,275507,4
189,Nutbush City Limits,Ike & Tina Turner,3OUwBmeak1ssqGhrgHuFag,https://open.spotify.com/track/3OUwBmeak1ssqGhrgHuFag,0.756,0.826,7,-10.931,1,0.0289,0.166,0.139,0.0434,0.931,76.118,audio_features,spotify:track:3OUwBmeak1ssqGhrgHuFag,https://api.spotify.com/v1/tracks/3OUwBmeak1ssqGhrgHuFag,https://api.spotify.com/v1/audio-analysis/3OUwBmeak1ssqGhrgHuFag,178933,4
190,As I Lay Me Down,Sophie B. Hawkins,6S8ZXzeXsfCj8qi9179McI,https://open.spotify.com/track/6S8ZXzeXsfCj8qi9179McI,0.519,0.737,10,-8.7,1,0.0437,0.645,1.77e-06,0.271,0.668,82.999,audio_features,spotify:track:6S8ZXzeXsfCj8qi9179McI,https://api.spotify.com/v1/tracks/6S8ZXzeXsfCj8qi9179McI,https://api.spotify.com/v1/audio-analysis/6S8ZXzeXsfCj8qi9179McI,248893,4
191,Weekend,Earth & Fire,1bZr5vH0cfmKu5ODpD0DEO,https://open.spotify.com/track/1bZr5vH0cfmKu5ODpD0DEO,0.866,0.572,9,-11.164,0,0.0374,0.366,0.00036,0.13,0.559,121.751,audio_features,spotify:track:1bZr5vH0cfmKu5ODpD0DEO,https://api.spotify.com/v1/tracks/1bZr5vH0cfmKu5ODpD0DEO,https://api.spotify.com/v1/audio-analysis/1bZr5vH0cfmKu5ODpD0DEO,214907,4
192,Robert De Niro's Waiting,Bananarama,54bwQKQJRVckJGBKuns8MI,https://open.spotify.com/track/54bwQKQJRVckJGBKuns8MI,0.707,0.753,7,-8.545,1,0.0262,0.182,0.000362,0.299,0.923,130.214,audio_features,spotify:track:54bwQKQJRVckJGBKuns8MI,https://api.spotify.com/v1/tracks/54bwQKQJRVckJGBKuns8MI,https://api.spotify.com/v1/audio-analysis/54bwQKQJRVckJGBKuns8MI,223600,4
193,Who's That Girl? - Remastered Version,Eurythmics,6P8kyob4SPq2Z0TBEHzgZy,https://open.spotify.com/track/6P8kyob4SPq2Z0TBEHzgZy,0.778,0.504,0,-10.824,0,0.044,0.0669,1.54e-06,0.0752,0.359,119.566,audio_features,spotify:track:6P8kyob4SPq2Z0TBEHzgZy,https://api.spotify.com/v1/tracks/6P8kyob4SPq2Z0TBEHzgZy,https://api.spotify.com/v1/audio-analysis/6P8kyob4SPq2Z0TBEHzgZy,286733,4
194,Dolce Vita - Radio/ReMaster,Ryan Paris,7sUkziM9Ydla0i8G8WvNiX,https://open.spotify.com/track/7sUkziM9Ydla0i8G8WvNiX,0.76,0.728,5,-4.06,0,0.112,0.113,0.000609,0.0488,0.943,121.577,audio_features,spotify:track:7sUkziM9Ydla0i8G8WvNiX,https://api.spotify.com/v1/tracks/7sUkziM9Ydla0i8G8WvNiX,https://api.spotify.com/v1/audio-analysis/7sUkziM9Ydla0i8G8WvNiX,254333,4
195,Good Vibrations - Remastered 2001,The Beach Boys,5t9KYe0Fhd5cW6UYT4qP8f,https://open.spotify.com/track/5t9KYe0Fhd5cW6UYT4qP8f,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,audio_features,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/tracks/5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/audio-analysis/5t9KYe0Fhd5cW6UYT4qP8f,219027,4
196,Come Back and Stay - 2008 Remastered,Paul Young,1r3YUTAwY0Y7tyV9Xcgps8,https://open.spotify.com/track/1r3YUTAwY0Y7tyV9Xcgps8,0.624,0.803,6,-7.985,0,0.0729,0.116,1.15e-05,0.293,0.8,130.834,audio_features,spotify:track:1r3YUTAwY0Y7tyV9Xcgps8,https://api.spotify.com/v1/tracks/1r3YUTAwY0Y7tyV9Xcgps8,https://api.spotify.com/v1/audio-analysis/1r3YUTAwY0Y7tyV9Xcgps8,264853,4
197,"Girl, You'll Be A Woman Soon",Neil Diamond,7Go395rWUIDDf0ufuVPr7Y,https://open.spotify.com/track/7Go395rWUIDDf0ufuVPr7Y,0.515,0.641,5,-5.573,1,0.0272,0.567,0.0642,0.322,0.655,109.556,audio_features,spotify:track:7Go395rWUIDDf0ufuVPr7Y,https://api.spotify.com/v1/tracks/7Go395rWUIDDf0ufuVPr7Y,https://api.spotify.com/v1/audio-analysis/7Go395rWUIDDf0ufuVPr7Y,180253,4
198,The Letter,The Box Tops,6RJK553YhstRzyKA4mug09,https://open.spotify.com/track/6RJK553YhstRzyKA4mug09,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,audio_features,spotify:track:6RJK553YhstRzyKA4mug09,https://api.spotify.com/v1/tracks/6RJK553YhstRzyKA4mug09,https://api.spotify.com/v1/audio-analysis/6RJK553YhstRzyKA4mug09,112800,4
199,Jeans On,David Dundas,0uN4g8yIAUpbyjcLhn79t7,https://open.spotify.com/track/0uN4g8yIAUpbyjcLhn79t7,0.864,0.549,7,-9.741,1,0.0555,0.781,0.0143,0.0996,0.718,105.045,audio_features,spotify:track:0uN4g8yIAUpbyjcLhn79t7,https://api.spotify.com/v1/tracks/0uN4g8yIAUpbyjcLhn79t7,https://api.spotify.com/v1/audio-analysis/0uN4g8yIAUpbyjcLhn79t7,199933,4
200,Nah Neh Nah,Vaya Con Dios,1fX0h6SaZBXwmr4haRvirQ,https://open.spotify.com/track/1fX0h6SaZBXwmr4haRvirQ,0.669,0.521,6,-11.89,1,0.0461,0.466,6.59e-06,0.0535,0.837,111.826,audio_features,spotify:track:1fX0h6SaZBXwmr4haRvirQ,https://api.spotify.com/v1/tracks/1fX0h6SaZBXwmr4haRvirQ,https://api.spotify.com/v1/audio-analysis/1fX0h6SaZBXwmr4haRvirQ,174533,4
201,We Don't Talk Anymore - 2001 Remaster,Cliff Richard,3Ug96zKa29P3vICEEcYajZ,https://open.spotify.com/track/3Ug96zKa29P3vICEEcYajZ,0.746,0.703,0,-7.853,1,0.0291,0.0014,0.00414,0.066,0.733,111.569,audio_features,spotify:track:3Ug96zKa29P3vICEEcYajZ,https://api.spotify.com/v1/tracks/3Ug96zKa29P3vICEEcYajZ,https://api.spotify.com/v1/audio-analysis/3Ug96zKa29P3vICEEcYajZ,257160,4
202,Unchain My Heart,Joe Cocker,6oyYKWTbYt5Zb8tIiLZbmH,https://open.spotify.com/track/6oyYKWTbYt5Zb8tIiLZbmH,0.751,0.674,9,-12.976,0,0.0425,0.0214,0.000143,0.32,0.696,117.969,audio_features,spotify:track:6oyYKWTbYt5Zb8tIiLZbmH,https://api.spotify.com/v1/tracks/6oyYKWTbYt5Zb8tIiLZbmH,https://api.spotify.com/v1/audio-analysis/6oyYKWTbYt5Zb8tIiLZbmH,304293,4
203,So Far Away - Full Version,Dire Straits,33EAXRL27QIjSVA5x6zEMq,https://open.spotify.com/track/33EAXRL27QIjSVA5x6zEMq,0.701,0.656,4,-6.593,1,0.0265,0.245,0.164,0.0627,0.665,114.425,audio_features,spotify:track:33EAXRL27QIjSVA5x6zEMq,https://api.spotify.com/v1/tracks/33EAXRL27QIjSVA5x6zEMq,https://api.spotify.com/v1/audio-analysis/33EAXRL27QIjSVA5x6zEMq,312267,4
204,Americanos,Holly Johnson,0WFyFJBpLuarpIQTMQ5Lr3,https://open.spotify.com/track/0WFyFJBpLuarpIQTMQ5Lr3,0.68,0.782,11,-12.755,1,0.0345,0.0489,2.75e-06,0.168,0.866,110.115,audio_features,spotify:track:0WFyFJBpLuarpIQTMQ5Lr3,https://api.spotify.com/v1/tracks/0WFyFJBpLuarpIQTMQ5Lr3,https://api.spotify.com/v1/audio-analysis/0WFyFJBpLuarpIQTMQ5Lr3,215973,4
205,Easy Lover,Philip Bailey,7INi4pMPG4IE0Smx5y4KVf,https://open.spotify.com/track/7INi4pMPG4IE0Smx5y4KVf,0.749,0.699,1,-13.108,1,0.0371,0.0674,0.00192,0.0763,0.935,128.904,audio_features,spotify:track:7INi4pMPG4IE0Smx5y4KVf,https://api.spotify.com/v1/tracks/7INi4pMPG4IE0Smx5y4KVf,https://api.spotify.com/v1/audio-analysis/7INi4pMPG4IE0Smx5y4KVf,304507,4
206,Don't Get Me Wrong - 2007 Remaster,Pretenders,6Wiamk8BAAP50gAAJopsy2,https://open.spotify.com/track/6Wiamk8BAAP50gAAJopsy2,0.46,0.932,0,-6.264,1,0.0468,0.139,0.00504,0.114,0.849,203.617,audio_features,spotify:track:6Wiamk8BAAP50gAAJopsy2,https://api.spotify.com/v1/tracks/6Wiamk8BAAP50gAAJopsy2,https://api.spotify.com/v1/audio-analysis/6Wiamk8BAAP50gAAJopsy2,227463,4
207,Learning To Fly,Tom Petty and the Heartbreakers,4DWzGxXc3shAzDGy2UIaL5,https://open.spotify.com/track/4DWzGxXc3shAzDGy2UIaL5,0.662,0.784,0,-9.252,1,0.0283,0.167,8.94e-05,0.239,0.945,116.769,audio_features,spotify:track:4DWzGxXc3shAzDGy2UIaL5,https://api.spotify.com/v1/tracks/4DWzGxXc3shAzDGy2UIaL5,https://api.spotify.com/v1/audio-analysis/4DWzGxXc3shAzDGy2UIaL5,241933,4
208,"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor,2avaSeKHI5l4sLruVfLdi2,https://open.spotify.com/track/2avaSeKHI5l4sLruVfLdi2,0.651,0.665,9,-7.43,0,0.0269,0.221,7.91e-06,0.0403,0.647,97.996,audio_features,spotify:track:2avaSeKHI5l4sLruVfLdi2,https://api.spotify.com/v1/tracks/2avaSeKHI5l4sLruVfLdi2,https://api.spotify.com/v1/audio-analysis/2avaSeKHI5l4sLruVfLdi2,230720,4
209,Sunglasses At Night,Corey Hart,1QbQL5m30YNvukitIqAnFG,https://open.spotify.com/track/1QbQL5m30YNvukitIqAnFG,0.686,0.609,10,-11.469,0,0.0444,0.258,0.00015,0.113,0.719,127.736,audio_features,spotify:track:1QbQL5m30YNvukitIqAnFG,https://api.spotify.com/v1/tracks/1QbQL5m30YNvukitIqAnFG,https://api.spotify.com/v1/audio-analysis/1QbQL5m30YNvukitIqAnFG,320528,4
210,Every Time You Go Away,Paul Young,3ZI3sK9ZJB3LOiZtCs9l3p,https://open.spotify.com/track/3ZI3sK9ZJB3LOiZtCs9l3p,0.608,0.604,5,-12.285,1,0.0433,0.169,0.000133,0.106,0.673,164.254,audio_features,spotify:track:3ZI3sK9ZJB3LOiZtCs9l3p,https://api.spotify.com/v1/tracks/3ZI3sK9ZJB3LOiZtCs9l3p,https://api.spotify.com/v1/audio-analysis/3ZI3sK9ZJB3LOiZtCs9l3p,324347,4
