,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
280,Trying To Reason With Hurricane Season,Jimmy Buffett,2aT4FycQXXc4SkD2Sdm9YJ,https://open.spotify.com/track/2aT4FycQXXc4SkD2Sdm9YJ,0.64,0.313,2,-16.124,1,0.0341,0.552,1.43e-06,0.112,0.63,120.142,audio_features,spotify:track:2aT4FycQXXc4SkD2Sdm9YJ,https://api.spotify.com/v1/tracks/2aT4FycQXXc4SkD2Sdm9YJ,https://api.spotify.com/v1/audio-analysis/2aT4FycQXXc4SkD2Sdm9YJ,263467,4
281,Sweet Child O' Mine,Guns N' Roses,7snQQk1zcKl8gZ92AnueZW,https://open.spotify.com/track/7snQQk1zcKl8gZ92AnueZW,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,audio_features,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4
282,I Should Have Never Started Lovin' You,The Marshall Tucker Band,4ZCRd892qO5EYQTpblss7V,https://open.spotify.com/track/4ZCRd892qO5EYQTpblss7V,0.507,0.483,2,-8.532,1,0.0279,0.0329,0.00407,0.0783,0.31,131.864,audio_features,spotify:track:4ZCRd892qO5EYQTpblss7V,https://api.spotify.com/v1/tracks/4ZCRd892qO5EYQTpblss7V,https://api.spotify.com/v1/audio-analysis/4ZCRd892qO5EYQTpblss7V,430027,4
283,"Let It Go, Let It Flow",Dave Mason,78ucd467K5DpMY3IIZAQIF,https://open.spotify.com/track/78ucd467K5DpMY3IIZAQIF,0.62,0.869,2,-8.393,1,0.0561,0.0143,0.0,0.117,0.935,120.731,audio_features,spotify:track:78ucd467K5DpMY3IIZAQIF,https://api.spotify.com/v1/tracks/78ucd467K5DpMY3IIZAQIF,https://api.spotify.com/v1/audio-analysis/78ucd467K5DpMY3IIZAQIF,194760,4
284,Presence Of The Lord,Blind Faith,2XwjAUCmhAa6XccL9p0lGM,https://open.spotify.com/track/2XwjAUCmhAa6XccL9p0lGM,0.485,0.51,9,-13.6,0,0.0475,0.542,0.385,0.163,0.573,120.501,audio_features,spotify:track:2XwjAUCmhAa6XccL9p0lGM,https://api.spotify.com/v1/tracks/2XwjAUCmhAa6XccL9p0lGM,https://api.spotify.com/v1/audio-analysis/2XwjAUCmhAa6XccL9p0lGM,289133,4
285,Tennessee Whiskey,Chris Stapleton,3fqwjXwUGN6vbzIwvyFMhx,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4
286,In The Midnight Hour,The Rascals,0T7YnX3toSllers0QBrAyW,https://open.spotify.com/track/0T7YnX3toSllers0QBrAyW,0.38,0.423,2,-9.003,1,0.0284,0.0369,0.0162,0.101,0.66,105.307,audio_features,spotify:track:0T7YnX3toSllers0QBrAyW,https://api.spotify.com/v1/tracks/0T7YnX3toSllers0QBrAyW,https://api.spotify.com/v1/audio-analysis/0T7YnX3toSllers0QBrAyW,242307,4
287,Long Time Comin',Bruce Springsteen,0E5eM3bcpUhvaqVs0RwBB1,https://open.spotify.com/track/0E5eM3bcpUhvaqVs0RwBB1,0.52,0.703,10,-3.778,1,0.0296,0.0533,1.27e-05,0.101,0.564,120.003,audio_features,spotify:track:0E5eM3bcpUhvaqVs0RwBB1,https://api.spotify.com/v1/tracks/0E5eM3bcpUhvaqVs0RwBB1,https://api.spotify.com/v1/audio-analysis/0E5eM3bcpUhvaqVs0RwBB1,253867,4
288,Crazy,Linda Ronstadt,79EctjVa6Z8tDmjnGWC03c,https://open.spotify.com/track/79EctjVa6Z8tDmjnGWC03c,0.461,0.0262,11,-23.805,1,0.0368,0.539,0.000422,0.111,0.283,112.489,audio_features,spotify:track:79EctjVa6Z8tDmjnGWC03c,https://api.spotify.com/v1/tracks/79EctjVa6Z8tDmjnGWC03c,https://api.spotify.com/v1/audio-analysis/79EctjVa6Z8tDmjnGWC03c,237427,3
289,Draggin' the Line,Tommy James & The Shondells,4WYFQLVqla6tpYtKsSqcgu,https://open.spotify.com/track/4WYFQLVqla6tpYtKsSqcgu,0.669,0.583,1,-9.165,0,0.0689,0.0521,1.52e-05,0.177,0.647,114.548,audio_features,spotify:track:4WYFQLVqla6tpYtKsSqcgu,https://api.spotify.com/v1/tracks/4WYFQLVqla6tpYtKsSqcgu,https://api.spotify.com/v1/audio-analysis/4WYFQLVqla6tpYtKsSqcgu,164867,4
290,Don't Worry Baby,The Beach Boys,6KZqW1CRQjzpRgXoOmLkKQ,https://open.spotify.com/track/6KZqW1CRQjzpRgXoOmLkKQ,0.505,0.388,4,-10.849,1,0.0302,0.364,2.58e-05,0.168,0.849,120.987,audio_features,spotify:track:6KZqW1CRQjzpRgXoOmLkKQ,https://api.spotify.com/v1/tracks/6KZqW1CRQjzpRgXoOmLkKQ,https://api.spotify.com/v1/audio-analysis/6KZqW1CRQjzpRgXoOmLkKQ,170933,4
291,Where Would You Be,Martina McBride,66URCmir4NPApvXokhTZYO,https://open.spotify.com/track/66URCmir4NPApvXokhTZYO,0.523,0.668,8,-6.646,1,0.0332,0.0607,3.23e-06,0.0353,0.278,128.092,audio_features,spotify:track:66URCmir4NPApvXokhTZYO,https://api.spotify.com/v1/tracks/66URCmir4NPApvXokhTZYO,https://api.spotify.com/v1/audio-analysis/66URCmir4NPApvXokhTZYO,272720,4
292,House Of The Rising Sun,The Animals,7BY005dacJkbO6EPiOh2wb,https://open.spotify.com/track/7BY005dacJkbO6EPiOh2wb,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,audio_features,spotify:track:7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb,271280,3
293,Slip Away,Clarence Carter,7r3Hwig1mvtlVq0ZbJ09Wb,https://open.spotify.com/track/7r3Hwig1mvtlVq0ZbJ09Wb,0.784,0.433,1,-9.1,1,0.0376,0.299,0.00016,0.0248,0.917,113.491,audio_features,spotify:track:7r3Hwig1mvtlVq0ZbJ09Wb,https://api.spotify.com/v1/tracks/7r3Hwig1mvtlVq0ZbJ09Wb,https://api.spotify.com/v1/audio-analysis/7r3Hwig1mvtlVq0ZbJ09Wb,153298,4
294,Beer For My Horses,Toby Keith,7E2DqvnVtbIrFrL5X6YH9Q,https://open.spotify.com/track/7E2DqvnVtbIrFrL5X6YH9Q,0.717,0.85,10,-5.329,1,0.0473,0.368,0.0,0.0495,0.805,119.005,audio_features,spotify:track:7E2DqvnVtbIrFrL5X6YH9Q,https://api.spotify.com/v1/tracks/7E2DqvnVtbIrFrL5X6YH9Q,https://api.spotify.com/v1/audio-analysis/7E2DqvnVtbIrFrL5X6YH9Q,204000,4
295,South City Midnight Lady,The Doobie Brothers,3RfkudPVUehnrpI8zw2D1E,https://open.spotify.com/track/3RfkudPVUehnrpI8zw2D1E,0.58,0.535,0,-10.804,1,0.0265,0.351,5.75e-05,0.161,0.709,113.229,audio_features,spotify:track:3RfkudPVUehnrpI8zw2D1E,https://api.spotify.com/v1/tracks/3RfkudPVUehnrpI8zw2D1E,https://api.spotify.com/v1/audio-analysis/3RfkudPVUehnrpI8zw2D1E,329027,4
296,Joey,Concrete Blonde,04UWtAIMwi67MG8uHwYqgK,https://open.spotify.com/track/04UWtAIMwi67MG8uHwYqgK,0.607,0.788,7,-5.326,1,0.0293,0.0151,0.0136,0.173,0.334,118.696,audio_features,spotify:track:04UWtAIMwi67MG8uHwYqgK,https://api.spotify.com/v1/tracks/04UWtAIMwi67MG8uHwYqgK,https://api.spotify.com/v1/audio-analysis/04UWtAIMwi67MG8uHwYqgK,248960,4
297,Straight To Hell,Darius Rucker,408JSy42j9aL8EMO9sPsYb,https://open.spotify.com/track/408JSy42j9aL8EMO9sPsYb,0.578,0.823,5,-4.47,1,0.0342,0.0435,0.0,0.767,0.435,115.114,audio_features,spotify:track:408JSy42j9aL8EMO9sPsYb,https://api.spotify.com/v1/tracks/408JSy42j9aL8EMO9sPsYb,https://api.spotify.com/v1/audio-analysis/408JSy42j9aL8EMO9sPsYb,253787,4
298,Already Gone - 2013 Remaster,Eagles,0CKxrnF9KplS21LTjkkqsW,https://open.spotify.com/track/0CKxrnF9KplS21LTjkkqsW,0.465,0.812,7,-6.398,1,0.0467,0.00591,0.000494,0.408,0.811,146.2,audio_features,spotify:track:0CKxrnF9KplS21LTjkkqsW,https://api.spotify.com/v1/tracks/0CKxrnF9KplS21LTjkkqsW,https://api.spotify.com/v1/audio-analysis/0CKxrnF9KplS21LTjkkqsW,255346,4
299,What I Like About You,The Romantics,6NdcSEhpGGAYXNnnhGS2s6,https://open.spotify.com/track/6NdcSEhpGGAYXNnnhGS2s6,0.542,0.915,9,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,audio_features,spotify:track:6NdcSEhpGGAYXNnnhGS2s6,https://api.spotify.com/v1/tracks/6NdcSEhpGGAYXNnnhGS2s6,https://api.spotify.com/v1/audio-analysis/6NdcSEhpGGAYXNnnhGS2s6,175400,4
300,No One Like You,Scorpions,26fZwf1ImE4aUJ4XaqOkUg,https://open.spotify.com/track/26fZwf1ImE4aUJ4XaqOkUg,0.505,0.631,9,-10.433,0,0.038,0.0203,2.21e-05,0.141,0.835,118.178,audio_features,spotify:track:26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/tracks/26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/audio-analysis/26fZwf1ImE4aUJ4XaqOkUg,237467,4
301,"Bell Bottom Blues - Live at Staples Center, Los Angeles, CA, 8/18-19/2001",Eric Clapton,60kCr0CpS9ATId9vMWdm8B,https://open.spotify.com/track/60kCr0CpS9ATId9vMWdm8B,0.577,0.825,11,-6.558,0,0.034,0.0815,3.33e-05,0.985,0.5,133.282,audio_features,spotify:track:60kCr0CpS9ATId9vMWdm8B,https://api.spotify.com/v1/tracks/60kCr0CpS9ATId9vMWdm8B,https://api.spotify.com/v1/audio-analysis/60kCr0CpS9ATId9vMWdm8B,302800,4
302,(Now and Then There's) A Fool Such as I,Elvis Presley,53Wf6uVFYa1Ef1pltkA54Q,https://open.spotify.com/track/53Wf6uVFYa1Ef1pltkA54Q,0.622,0.713,0,-8.104,1,0.0709,0.91,0.000179,0.147,0.601,128.751,audio_features,spotify:track:53Wf6uVFYa1Ef1pltkA54Q,https://api.spotify.com/v1/tracks/53Wf6uVFYa1Ef1pltkA54Q,https://api.spotify.com/v1/audio-analysis/53Wf6uVFYa1Ef1pltkA54Q,157533,4
303,House of Pain,Faster Pussycat,46Qy1xAr2K7rylRYwdQ6Gw,https://open.spotify.com/track/46Qy1xAr2K7rylRYwdQ6Gw,0.508,0.727,0,-6.159,1,0.0346,0.0475,3.86e-05,0.0869,0.249,121.323,audio_features,spotify:track:46Qy1xAr2K7rylRYwdQ6Gw,https://api.spotify.com/v1/tracks/46Qy1xAr2K7rylRYwdQ6Gw,https://api.spotify.com/v1/audio-analysis/46Qy1xAr2K7rylRYwdQ6Gw,344613,4
304,Two Out of Three Ain't Bad,Meat Loaf,2ph0hzV1kCVhR82E2La4q5,https://open.spotify.com/track/2ph0hzV1kCVhR82E2La4q5,0.586,0.48,9,-9.138,1,0.0243,0.385,0.0,0.0947,0.488,79.873,audio_features,spotify:track:2ph0hzV1kCVhR82E2La4q5,https://api.spotify.com/v1/tracks/2ph0hzV1kCVhR82E2La4q5,https://api.spotify.com/v1/audio-analysis/2ph0hzV1kCVhR82E2La4q5,324440,4
305,You Don't Have To Say You Love Me,Dusty Springfield,0q8nQ0H4ad4KYcZdrTZPux,https://open.spotify.com/track/0q8nQ0H4ad4KYcZdrTZPux,0.317,0.513,2,-9.24,0,0.0339,0.455,0.0,0.0719,0.627,111.5,audio_features,spotify:track:0q8nQ0H4ad4KYcZdrTZPux,https://api.spotify.com/v1/tracks/0q8nQ0H4ad4KYcZdrTZPux,https://api.spotify.com/v1/audio-analysis/0q8nQ0H4ad4KYcZdrTZPux,170440,3
306,Simple Man,Lynyrd Skynyrd,1ju7EsSGvRybSNEsRvc7qY,https://open.spotify.com/track/1ju7EsSGvRybSNEsRvc7qY,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,audio_features,spotify:track:1ju7EsSGvRybSNEsRvc7qY,https://api.spotify.com/v1/tracks/1ju7EsSGvRybSNEsRvc7qY,https://api.spotify.com/v1/audio-analysis/1ju7EsSGvRybSNEsRvc7qY,356627,4
307,I Melt with You,Modern English,6J2rMSRhgb4HuX6dWgM3nJ,https://open.spotify.com/track/6J2rMSRhgb4HuX6dWgM3nJ,0.541,0.81,0,-11.745,1,0.0367,0.000975,0.00158,0.0681,0.647,155.582,audio_features,spotify:track:6J2rMSRhgb4HuX6dWgM3nJ,https://api.spotify.com/v1/tracks/6J2rMSRhgb4HuX6dWgM3nJ,https://api.spotify.com/v1/audio-analysis/6J2rMSRhgb4HuX6dWgM3nJ,251573,4
308,When The Stars Come Out,Chris Stapleton,5Vt2oXZbkQgFWH1Tih1okV,https://open.spotify.com/track/5Vt2oXZbkQgFWH1Tih1okV,0.471,0.536,0,-9.678,1,0.0251,0.256,0.00113,0.0994,0.41,147.506,audio_features,spotify:track:5Vt2oXZbkQgFWH1Tih1okV,https://api.spotify.com/v1/tracks/5Vt2oXZbkQgFWH1Tih1okV,https://api.spotify.com/v1/audio-analysis/5Vt2oXZbkQgFWH1Tih1okV,256680,4
309,Bring It On Home To Me,Van Morrison,5UF8X6HxQH509mkiRSljoR,https://open.spotify.com/track/5UF8X6HxQH509mkiRSljoR,0.478,0.479,9,-7.026,1,0.0279,0.585,0.00159,0.192,0.431,82.465,audio_features,spotify:track:5UF8X6HxQH509mkiRSljoR,https://api.spotify.com/v1/tracks/5UF8X6HxQH509mkiRSljoR,https://api.spotify.com/v1/audio-analysis/5UF8X6HxQH509mkiRSljoR,339080,3
310,You Ain't Goin' Nowhere,The Byrds,6kPxXhjSvy8RsmZBAJUiFs,https://open.spotify.com/track/6kPxXhjSvy8RsmZBAJUiFs,0.512,0.426,7,-14.081,1,0.0449,0.109,0.00225,0.764,0.7,132.495,audio_features,spotify:track:6kPxXhjSvy8RsmZBAJUiFs,https://api.spotify.com/v1/tracks/6kPxXhjSvy8RsmZBAJUiFs,https://api.spotify.com/v1/audio-analysis/6kPxXhjSvy8RsmZBAJUiFs,153467,4
311,Here Comes The Sun - Remastered 2009,The Beatles,6dGnYIeXmHdcikdzNNDMm2,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4
312,Sunday Morning Coming Down - Live,Johnny Cash,5yvnuEZmDBNH4uEhqdayCS,https://open.spotify.com/track/5yvnuEZmDBNH4uEhqdayCS,0.375,0.536,8,-6.648,1,0.0275,0.363,0.000147,0.453,0.807,78.239,audio_features,spotify:track:5yvnuEZmDBNH4uEhqdayCS,https://api.spotify.com/v1/tracks/5yvnuEZmDBNH4uEhqdayCS,https://api.spotify.com/v1/audio-analysis/5yvnuEZmDBNH4uEhqdayCS,249867,4
313,The Dark End of the Street,Gregg Allman,6qn7rhVWLgwc8IRlyhOgre,https://open.spotify.com/track/6qn7rhVWLgwc8IRlyhOgre,0.406,0.304,8,-9.68,1,0.0268,0.711,6.79e-06,0.119,0.303,146.017,audio_features,spotify:track:6qn7rhVWLgwc8IRlyhOgre,https://api.spotify.com/v1/tracks/6qn7rhVWLgwc8IRlyhOgre,https://api.spotify.com/v1/audio-analysis/6qn7rhVWLgwc8IRlyhOgre,194933,4
314,Song to See You Through,The Doobie Brothers,4RN78yENTzjbDg6nWcG541,https://open.spotify.com/track/4RN78yENTzjbDg6nWcG541,0.612,0.474,9,-10.448,1,0.033,0.255,0.0,0.111,0.728,102.967,audio_features,spotify:track:4RN78yENTzjbDg6nWcG541,https://api.spotify.com/v1/tracks/4RN78yENTzjbDg6nWcG541,https://api.spotify.com/v1/audio-analysis/4RN78yENTzjbDg6nWcG541,247533,4
315,Will You Love Me Tomorrow,The Shirelles,0bwy3sGHeYwng2Ioicq6wf,https://open.spotify.com/track/0bwy3sGHeYwng2Ioicq6wf,0.55,0.382,0,-6.429,1,0.0263,0.312,1.11e-05,0.221,0.464,136.128,audio_features,spotify:track:0bwy3sGHeYwng2Ioicq6wf,https://api.spotify.com/v1/tracks/0bwy3sGHeYwng2Ioicq6wf,https://api.spotify.com/v1/audio-analysis/0bwy3sGHeYwng2Ioicq6wf,160693,4
316,I'm Walkin',Fats Domino,2gZlblsff9FKnhSIwB2ZsU,https://open.spotify.com/track/2gZlblsff9FKnhSIwB2ZsU,0.65,0.89,9,-8.11,1,0.0553,0.611,0.056,0.0786,0.972,114.513,audio_features,spotify:track:2gZlblsff9FKnhSIwB2ZsU,https://api.spotify.com/v1/tracks/2gZlblsff9FKnhSIwB2ZsU,https://api.spotify.com/v1/audio-analysis/2gZlblsff9FKnhSIwB2ZsU,126667,4
317,Immigrant Song - Remaster,Led Zeppelin,78lgmZwycJ3nzsdgmPPGNx,https://open.spotify.com/track/78lgmZwycJ3nzsdgmPPGNx,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,audio_features,spotify:track:78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/audio-analysis/78lgmZwycJ3nzsdgmPPGNx,146250,4
318,My Beautiful Reward,Bruce Springsteen,22zWT1qkAqcqGsKDOos3ye,https://open.spotify.com/track/22zWT1qkAqcqGsKDOos3ye,0.62,0.248,7,-17.504,1,0.03,0.351,3.75e-05,0.0862,0.421,122.807,audio_features,spotify:track:22zWT1qkAqcqGsKDOos3ye,https://api.spotify.com/v1/tracks/22zWT1qkAqcqGsKDOos3ye,https://api.spotify.com/v1/audio-analysis/22zWT1qkAqcqGsKDOos3ye,235373,4
319,Susan,The Buckinghams,2Z8FsPTnN8s9Dtguvqspca,https://open.spotify.com/track/2Z8FsPTnN8s9Dtguvqspca,0.283,0.577,0,-12.864,1,0.0908,0.162,0.0,0.584,0.397,132.65,audio_features,spotify:track:2Z8FsPTnN8s9Dtguvqspca,https://api.spotify.com/v1/tracks/2Z8FsPTnN8s9Dtguvqspca,https://api.spotify.com/v1/audio-analysis/2Z8FsPTnN8s9Dtguvqspca,175360,4
320,Lights,Journey,7EHmKkyAr6MZv5Y2FdZbXw,https://open.spotify.com/track/7EHmKkyAr6MZv5Y2FdZbXw,0.193,0.498,7,-9.901,1,0.0381,0.107,0.00711,0.332,0.344,205.422,audio_features,spotify:track:7EHmKkyAr6MZv5Y2FdZbXw,https://api.spotify.com/v1/tracks/7EHmKkyAr6MZv5Y2FdZbXw,https://api.spotify.com/v1/audio-analysis/7EHmKkyAr6MZv5Y2FdZbXw,190333,3
321,Every Rose Has Its Thorn - Remastered 2003,Poison,43GS3mtezoIFiuIZCLLiDY,https://open.spotify.com/track/43GS3mtezoIFiuIZCLLiDY,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,audio_features,spotify:track:43GS3mtezoIFiuIZCLLiDY,https://api.spotify.com/v1/tracks/43GS3mtezoIFiuIZCLLiDY,https://api.spotify.com/v1/audio-analysis/43GS3mtezoIFiuIZCLLiDY,260173,4
322,"Tougher Than the Rest - Live at the Walter Kerr Theatre, New York, NY - July 2018",Bruce Springsteen,0RWvjagX1YOcTNZ4EcKgqy,https://open.spotify.com/track/0RWvjagX1YOcTNZ4EcKgqy,0.357,0.139,7,-14.954,1,0.032,0.878,0.0,0.693,0.132,99.143,audio_features,spotify:track:0RWvjagX1YOcTNZ4EcKgqy,https://api.spotify.com/v1/tracks/0RWvjagX1YOcTNZ4EcKgqy,https://api.spotify.com/v1/audio-analysis/0RWvjagX1YOcTNZ4EcKgqy,269947,4
323,I'm Into Something Good,Herman's Hermits,3z6m2FukK7Vd5xYrjOLDLR,https://open.spotify.com/track/3z6m2FukK7Vd5xYrjOLDLR,0.592,0.458,0,-8.2,1,0.0296,0.716,0.0,0.237,0.723,133.551,audio_features,spotify:track:3z6m2FukK7Vd5xYrjOLDLR,https://api.spotify.com/v1/tracks/3z6m2FukK7Vd5xYrjOLDLR,https://api.spotify.com/v1/audio-analysis/3z6m2FukK7Vd5xYrjOLDLR,153507,4
324,Here Comes My Baby,The Tremeloes,4jKq3767lb2mWKCvas6E7Z,https://open.spotify.com/track/4jKq3767lb2mWKCvas6E7Z,0.514,0.882,7,-5.306,1,0.0491,0.0154,0.0,0.389,0.942,92.147,audio_features,spotify:track:4jKq3767lb2mWKCvas6E7Z,https://api.spotify.com/v1/tracks/4jKq3767lb2mWKCvas6E7Z,https://api.spotify.com/v1/audio-analysis/4jKq3767lb2mWKCvas6E7Z,184107,4
325,Shooting Star - 2015 Remaster,Bad Company,4NSZz3qzNESLWfCqglnylo,https://open.spotify.com/track/4NSZz3qzNESLWfCqglnylo,0.39,0.589,9,-9.363,1,0.0384,0.258,3.91e-05,0.069,0.599,166.093,audio_features,spotify:track:4NSZz3qzNESLWfCqglnylo,https://api.spotify.com/v1/tracks/4NSZz3qzNESLWfCqglnylo,https://api.spotify.com/v1/audio-analysis/4NSZz3qzNESLWfCqglnylo,377413,4
326,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Johnny Cash,6i8SZ4NIrYeyrbBOoRSC9z,https://open.spotify.com/track/6i8SZ4NIrYeyrbBOoRSC9z,0.661,0.571,8,-12.317,1,0.103,0.27,0.0,0.98,0.826,122.396,audio_features,spotify:track:6i8SZ4NIrYeyrbBOoRSC9z,https://api.spotify.com/v1/tracks/6i8SZ4NIrYeyrbBOoRSC9z,https://api.spotify.com/v1/audio-analysis/6i8SZ4NIrYeyrbBOoRSC9z,169293,4
327,The One I Love,David Gray,2oZ2mJOAETCVzA6c9SJteS,https://open.spotify.com/track/2oZ2mJOAETCVzA6c9SJteS,0.6,0.727,0,-4.305,1,0.0272,0.00925,2.96e-06,0.0524,0.628,106.988,audio_features,spotify:track:2oZ2mJOAETCVzA6c9SJteS,https://api.spotify.com/v1/tracks/2oZ2mJOAETCVzA6c9SJteS,https://api.spotify.com/v1/audio-analysis/2oZ2mJOAETCVzA6c9SJteS,209933,4
328,Come A Little Closer,Dierks Bentley,6yFD0TSZvxydqGxLNDjZUO,https://open.spotify.com/track/6yFD0TSZvxydqGxLNDjZUO,0.579,0.57,5,-5.869,1,0.0227,0.0644,0.00636,0.105,0.368,80.028,audio_features,spotify:track:6yFD0TSZvxydqGxLNDjZUO,https://api.spotify.com/v1/tracks/6yFD0TSZvxydqGxLNDjZUO,https://api.spotify.com/v1/audio-analysis/6yFD0TSZvxydqGxLNDjZUO,281973,4
329,The Wonder of You,Elvis Presley,0LfJkvPNCNEMLpZJgDQiV1,https://open.spotify.com/track/0LfJkvPNCNEMLpZJgDQiV1,0.448,0.691,7,-6.957,1,0.0286,0.286,0.00111,0.945,0.633,88.836,audio_features,spotify:track:0LfJkvPNCNEMLpZJgDQiV1,https://api.spotify.com/v1/tracks/0LfJkvPNCNEMLpZJgDQiV1,https://api.spotify.com/v1/audio-analysis/0LfJkvPNCNEMLpZJgDQiV1,153200,4
330,(You've Got) The Magic Touch,The Platters,3NDACmPk0w7D3biTXFrJvj,https://open.spotify.com/track/3NDACmPk0w7D3biTXFrJvj,0.577,0.203,7,-10.439,1,0.0331,0.899,0.0,0.139,0.461,84.259,audio_features,spotify:track:3NDACmPk0w7D3biTXFrJvj,https://api.spotify.com/v1/tracks/3NDACmPk0w7D3biTXFrJvj,https://api.spotify.com/v1/audio-analysis/3NDACmPk0w7D3biTXFrJvj,148093,4
331,Fly Like An Eagle,Steve Miller Band,3e0FzZjTXOUtiJGSClOBrI,https://open.spotify.com/track/3e0FzZjTXOUtiJGSClOBrI,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,audio_features,spotify:track:3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/tracks/3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/audio-analysis/3e0FzZjTXOUtiJGSClOBrI,282693,4
332,I Want to Know What Love Is,Kenny Chesney,3qTOcH165UGRRH49LMHc8H,https://open.spotify.com/track/3qTOcH165UGRRH49LMHc8H,0.481,0.848,8,-5.803,0,0.0346,0.167,0.000179,0.0947,0.364,161.969,audio_features,spotify:track:3qTOcH165UGRRH49LMHc8H,https://api.spotify.com/v1/tracks/3qTOcH165UGRRH49LMHc8H,https://api.spotify.com/v1/audio-analysis/3qTOcH165UGRRH49LMHc8H,301147,4
333,Send Me An Angel,Scorpions,1bKQ48M9onID2kbSpRy8kK,https://open.spotify.com/track/1bKQ48M9onID2kbSpRy8kK,0.153,0.417,1,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,audio_features,spotify:track:1bKQ48M9onID2kbSpRy8kK,https://api.spotify.com/v1/tracks/1bKQ48M9onID2kbSpRy8kK,https://api.spotify.com/v1/audio-analysis/1bKQ48M9onID2kbSpRy8kK,273333,3
334,You've Got To Hide Your Love Away - Remastered 2009,The Beatles,4F1AgKpuFRMLEgtPETVwZk,https://open.spotify.com/track/4F1AgKpuFRMLEgtPETVwZk,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267,audio_features,spotify:track:4F1AgKpuFRMLEgtPETVwZk,https://api.spotify.com/v1/tracks/4F1AgKpuFRMLEgtPETVwZk,https://api.spotify.com/v1/audio-analysis/4F1AgKpuFRMLEgtPETVwZk,129120,3
335,I've Been Waiting,Matthew Sweet,7uWUTFclzEb1MhzJEOZt20,https://open.spotify.com/track/7uWUTFclzEb1MhzJEOZt20,0.498,0.795,2,-7.16,1,0.0289,3.22e-05,4.69e-06,0.109,0.803,128.948,audio_features,spotify:track:7uWUTFclzEb1MhzJEOZt20,https://api.spotify.com/v1/tracks/7uWUTFclzEb1MhzJEOZt20,https://api.spotify.com/v1/audio-analysis/7uWUTFclzEb1MhzJEOZt20,216874,4
336,You Never Cry Like a Lover - 2013 Remaster,Eagles,181iVWMtdgtVJoNih6XhTo,https://open.spotify.com/track/181iVWMtdgtVJoNih6XhTo,0.407,0.436,0,-9.805,1,0.028,0.645,0.000311,0.19,0.492,90.697,audio_features,spotify:track:181iVWMtdgtVJoNih6XhTo,https://api.spotify.com/v1/tracks/181iVWMtdgtVJoNih6XhTo,https://api.spotify.com/v1/audio-analysis/181iVWMtdgtVJoNih6XhTo,240993,4
