,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
456,Need You Now,Lady A,11EX5yhxr9Ihl3IN1asrfK,https://open.spotify.com/track/11EX5yhxr9Ihl3IN1asrfK,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,audio_features,spotify:track:11EX5yhxr9Ihl3IN1asrfK,https://api.spotify.com/v1/tracks/11EX5yhxr9Ihl3IN1asrfK,https://api.spotify.com/v1/audio-analysis/11EX5yhxr9Ihl3IN1asrfK,277573,4
457,Torn,Natalie Imbruglia,0KDaN0HL3TcJVTbXlQCEsS,https://open.spotify.com/track/0KDaN0HL3TcJVTbXlQCEsS,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,spotify:track:0KDaN0HL3TcJVTbXlQCEsS,https://api.spotify.com/v1/tracks/0KDaN0HL3TcJVTbXlQCEsS,https://api.spotify.com/v1/audio-analysis/0KDaN0HL3TcJVTbXlQCEsS,244667,4
458,(I Just) Died In Your Arms,Cutting Crew,4ByEFOBuLXpCqvO1kw8Wdm,https://open.spotify.com/track/4ByEFOBuLXpCqvO1kw8Wdm,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,audio_features,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm,280400,4
459,Little Talks,Of Monsters and Men,2ihCaVdNZmnHZWt0fvAM7B,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,audio_features,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600,4
460,Drive By,Train,0KAiuUOrLTIkzkpfpn9jb9,https://open.spotify.com/track/0KAiuUOrLTIkzkpfpn9jb9,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,audio_features,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/tracks/0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/audio-analysis/0KAiuUOrLTIkzkpfpn9jb9,195973,4
461,Fuck Me (feat. Travie McCoy),Stooshe,0Vb0syD9pBA8m1xZ2dKvSV,https://open.spotify.com/track/0Vb0syD9pBA8m1xZ2dKvSV,0.761,0.807,4,-3.168,0,0.093,0.018,0.0,0.0316,0.815,128.017,audio_features,spotify:track:0Vb0syD9pBA8m1xZ2dKvSV,https://api.spotify.com/v1/tracks/0Vb0syD9pBA8m1xZ2dKvSV,https://api.spotify.com/v1/audio-analysis/0Vb0syD9pBA8m1xZ2dKvSV,184856,4
462,Kids In America,Kim Wilde,1YGZyfvdgZxzipWoWYVKxi,https://open.spotify.com/track/1YGZyfvdgZxzipWoWYVKxi,0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,audio_features,spotify:track:1YGZyfvdgZxzipWoWYVKxi,https://api.spotify.com/v1/tracks/1YGZyfvdgZxzipWoWYVKxi,https://api.spotify.com/v1/audio-analysis/1YGZyfvdgZxzipWoWYVKxi,205533,4
463,"5, 6, 7, 8",Steps,3oWZwdnnwsCwMukQbPsEiy,https://open.spotify.com/track/3oWZwdnnwsCwMukQbPsEiy,0.71,0.994,2,-4.899,1,0.0362,0.00715,0.611,0.29,0.938,140.04,audio_features,spotify:track:3oWZwdnnwsCwMukQbPsEiy,https://api.spotify.com/v1/tracks/3oWZwdnnwsCwMukQbPsEiy,https://api.spotify.com/v1/audio-analysis/3oWZwdnnwsCwMukQbPsEiy,202267,4
464,Girl on Fire,Alicia Keys,4esOae7i4rqTbAu9o5Pxco,https://open.spotify.com/track/4esOae7i4rqTbAu9o5Pxco,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,audio_features,spotify:track:4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/tracks/4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/audio-analysis/4esOae7i4rqTbAu9o5Pxco,224920,4
465,Will You Still Love Me Tomorrow,The Shirelles,33AeObqTI5RW6IhHmIyxVT,https://open.spotify.com/track/33AeObqTI5RW6IhHmIyxVT,0.499,0.446,0,-7.971,1,0.0266,0.38,0.00012,0.212,0.546,136.384,audio_features,spotify:track:33AeObqTI5RW6IhHmIyxVT,https://api.spotify.com/v1/tracks/33AeObqTI5RW6IhHmIyxVT,https://api.spotify.com/v1/audio-analysis/33AeObqTI5RW6IhHmIyxVT,162760,4
466,Mama Said,The Shirelles,2Qs5tJfqwvz3rEqzfORrVP,https://open.spotify.com/track/2Qs5tJfqwvz3rEqzfORrVP,0.647,0.654,4,-5.482,1,0.0563,0.328,0.0,0.141,0.888,140.711,audio_features,spotify:track:2Qs5tJfqwvz3rEqzfORrVP,https://api.spotify.com/v1/tracks/2Qs5tJfqwvz3rEqzfORrVP,https://api.spotify.com/v1/audio-analysis/2Qs5tJfqwvz3rEqzfORrVP,126587,4
467,Then He Kissed Me,The Crystals,7jeOETwLUP84mPQzxlD5nh,https://open.spotify.com/track/7jeOETwLUP84mPQzxlD5nh,0.431,0.678,4,-7.945,1,0.0365,0.7,6.37e-06,0.199,0.633,135.919,audio_features,spotify:track:7jeOETwLUP84mPQzxlD5nh,https://api.spotify.com/v1/tracks/7jeOETwLUP84mPQzxlD5nh,https://api.spotify.com/v1/audio-analysis/7jeOETwLUP84mPQzxlD5nh,158685,4
468,Be My Baby,The Ronettes,1WN4uNclrDuczTO3bCr8s1,https://open.spotify.com/track/1WN4uNclrDuczTO3bCr8s1,0.512,0.771,4,-7.006,1,0.0402,0.168,0.0,0.0895,0.803,129.639,audio_features,spotify:track:1WN4uNclrDuczTO3bCr8s1,https://api.spotify.com/v1/tracks/1WN4uNclrDuczTO3bCr8s1,https://api.spotify.com/v1/audio-analysis/1WN4uNclrDuczTO3bCr8s1,160907,4
469,American Pie,Don McLean,2QgWuCtBpNIpl5trmKCxRf,https://open.spotify.com/track/2QgWuCtBpNIpl5trmKCxRf,0.526,0.509,7,-10.893,1,0.0628,0.6,0.0,0.144,0.497,138.318,audio_features,spotify:track:2QgWuCtBpNIpl5trmKCxRf,https://api.spotify.com/v1/tracks/2QgWuCtBpNIpl5trmKCxRf,https://api.spotify.com/v1/audio-analysis/2QgWuCtBpNIpl5trmKCxRf,515867,4
470,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,63pQm5g0IXLckrv9X3KEyX,https://open.spotify.com/track/63pQm5g0IXLckrv9X3KEyX,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,spotify:track:63pQm5g0IXLckrv9X3KEyX,https://api.spotify.com/v1/tracks/63pQm5g0IXLckrv9X3KEyX,https://api.spotify.com/v1/audio-analysis/63pQm5g0IXLckrv9X3KEyX,210960,4
471,Die Young,Kesha,7EQGXaVSyEDsCWKmUcfpLk,https://open.spotify.com/track/7EQGXaVSyEDsCWKmUcfpLk,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,211920,4
472,On The Floor,Jennifer Lopez,3C0nOe05EIt1390bVABLyN,https://open.spotify.com/track/3C0nOe05EIt1390bVABLyN,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,audio_features,spotify:track:3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN,284867,4
473,Feel So Close - Radio Edit,Calvin Harris,1gihuPhrLraKYrJMAEONyc,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4
474,Uptown Funk (feat. Bruno Mars) - Radio Edit,Mark Ronson,01wT5tnYnbFLUEVINWCjvm,https://open.spotify.com/track/01wT5tnYnbFLUEVINWCjvm,0.831,0.61,0,-5.896,1,0.126,0.0126,2.3e-06,0.0477,0.939,115.012,audio_features,spotify:track:01wT5tnYnbFLUEVINWCjvm,https://api.spotify.com/v1/tracks/01wT5tnYnbFLUEVINWCjvm,https://api.spotify.com/v1/audio-analysis/01wT5tnYnbFLUEVINWCjvm,234726,4
475,You're The One That I Want - From “Grease”,John Travolta,0B9x2BRHqj3Qer7biM3pU3,https://open.spotify.com/track/0B9x2BRHqj3Qer7biM3pU3,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,audio_features,spotify:track:0B9x2BRHqj3Qer7biM3pU3,https://api.spotify.com/v1/tracks/0B9x2BRHqj3Qer7biM3pU3,https://api.spotify.com/v1/audio-analysis/0B9x2BRHqj3Qer7biM3pU3,169840,4
476,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,4QNpBfC0zvjKqPJcyqBy9W,https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
477,Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around,The Barden Bellas,5DnDWdt25emVC9CLUi3Iku,https://open.spotify.com/track/5DnDWdt25emVC9CLUi3Iku,0.477,0.691,0,-5.784,1,0.177,0.569,0.0,0.0904,0.275,105.335,audio_features,spotify:track:5DnDWdt25emVC9CLUi3Iku,https://api.spotify.com/v1/tracks/5DnDWdt25emVC9CLUi3Iku,https://api.spotify.com/v1/audio-analysis/5DnDWdt25emVC9CLUi3Iku,217080,4
478,I'm Coming Out,Diana Ross,0ew27xRdxSexrWbODuLfeE,https://open.spotify.com/track/0ew27xRdxSexrWbODuLfeE,0.739,0.917,5,-4.459,1,0.0504,0.177,0.119,0.0834,0.749,110.163,audio_features,spotify:track:0ew27xRdxSexrWbODuLfeE,https://api.spotify.com/v1/tracks/0ew27xRdxSexrWbODuLfeE,https://api.spotify.com/v1/audio-analysis/0ew27xRdxSexrWbODuLfeE,325267,4
479,Get the Party Started,P!nk,02jcEwywffn3Tsb48fXmlW,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW,0.802,0.903,11,-3.267,0,0.046,0.0011,0.0,0.173,0.96,128.93,audio_features,spotify:track:02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/tracks/02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/audio-analysis/02jcEwywffn3Tsb48fXmlW,192533,4
480,All About That Bass,Meghan Trainor,5jE48hhRu8E6zBDPRSkEq7,https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,audio_features,spotify:track:5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/audio-analysis/5jE48hhRu8E6zBDPRSkEq7,187920,4
481,Dear Future Husband,Meghan Trainor,3cU2wBxuV6nFiuf6PJZNlC,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,audio_features,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,https://api.spotify.com/v1/tracks/3cU2wBxuV6nFiuf6PJZNlC,https://api.spotify.com/v1/audio-analysis/3cU2wBxuV6nFiuf6PJZNlC,184227,4
482,Lips Are Movin,Meghan Trainor,6gj08XDlv9Duc2fPOxUmVD,https://open.spotify.com/track/6gj08XDlv9Duc2fPOxUmVD,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,audio_features,spotify:track:6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD,182667,4
483,Like a Prayer,Madonna,1z3ugFmUKoCzGsI6jdY4Ci,https://open.spotify.com/track/1z3ugFmUKoCzGsI6jdY4Ci,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,audio_features,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,342680,4
484,Easy Love,Sigala,5s7xgzXtmY4gMjeSlgisjy,https://open.spotify.com/track/5s7xgzXtmY4gMjeSlgisjy,0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,audio_features,spotify:track:5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/tracks/5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/audio-analysis/5s7xgzXtmY4gMjeSlgisjy,229813,4
485,Come Over (feat. Popcaan),Jorja Smith,58mtgcQVZ56NgWHKsN94nD,https://open.spotify.com/track/58mtgcQVZ56NgWHKsN94nD,0.702,0.652,10,-5.587,0,0.318,0.0608,2.21e-06,0.277,0.524,178.011,audio_features,spotify:track:58mtgcQVZ56NgWHKsN94nD,https://api.spotify.com/v1/tracks/58mtgcQVZ56NgWHKsN94nD,https://api.spotify.com/v1/audio-analysis/58mtgcQVZ56NgWHKsN94nD,208000,4
486,Deja Vu (feat. Jay-Z),Beyoncé,423EcxblW9F4nnQkqcqMlK,https://open.spotify.com/track/423EcxblW9F4nnQkqcqMlK,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,105.253,audio_features,spotify:track:423EcxblW9F4nnQkqcqMlK,https://api.spotify.com/v1/tracks/423EcxblW9F4nnQkqcqMlK,https://api.spotify.com/v1/audio-analysis/423EcxblW9F4nnQkqcqMlK,240280,4
487,You Give Me Something,James Morrison,3BrmZp9bjwjwAva5rCgW87,https://open.spotify.com/track/3BrmZp9bjwjwAva5rCgW87,0.559,0.691,0,-6.492,1,0.121,0.214,0.0,0.0855,0.569,79.741,audio_features,spotify:track:3BrmZp9bjwjwAva5rCgW87,https://api.spotify.com/v1/tracks/3BrmZp9bjwjwAva5rCgW87,https://api.spotify.com/v1/audio-analysis/3BrmZp9bjwjwAva5rCgW87,213173,4
488,Wow,Kylie Minogue,7xjut3yY1qOBy5Fi1egX0i,https://open.spotify.com/track/7xjut3yY1qOBy5Fi1egX0i,0.654,0.884,9,-5.466,1,0.202,0.151,0.000268,0.379,0.851,124.072,audio_features,spotify:track:7xjut3yY1qOBy5Fi1egX0i,https://api.spotify.com/v1/tracks/7xjut3yY1qOBy5Fi1egX0i,https://api.spotify.com/v1/audio-analysis/7xjut3yY1qOBy5Fi1egX0i,190973,4
489,Wrecking Ball,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
490,Riptide,Vance Joy,7yq4Qj7cqayVTp3FF9CWbm,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,204280,4
491,Baba O'Riley,The Who,3qiyyUfYe7CRYLucrPmulD,https://open.spotify.com/track/3qiyyUfYe7CRYLucrPmulD,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,audio_features,spotify:track:3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,300400,4
492,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,023OVLNzXhX0j7CxswUt6D,https://open.spotify.com/track/023OVLNzXhX0j7CxswUt6D,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
493,Alejandro,Lady Gaga,4lwavw59UjXUPJZtKNdFYp,https://open.spotify.com/track/4lwavw59UjXUPJZtKNdFYp,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,audio_features,spotify:track:4lwavw59UjXUPJZtKNdFYp,https://api.spotify.com/v1/tracks/4lwavw59UjXUPJZtKNdFYp,https://api.spotify.com/v1/audio-analysis/4lwavw59UjXUPJZtKNdFYp,274213,4
494,I Know What You Did Last Summer,Shawn Mendes,2GyA33q5rti5IxkMQemRDH,https://open.spotify.com/track/2GyA33q5rti5IxkMQemRDH,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,audio_features,spotify:track:2GyA33q5rti5IxkMQemRDH,https://api.spotify.com/v1/tracks/2GyA33q5rti5IxkMQemRDH,https://api.spotify.com/v1/audio-analysis/2GyA33q5rti5IxkMQemRDH,223853,4
495,Billionaire (feat. Bruno Mars),Travie McCoy,2M9ULmQwTaTGmAdXaXpfz5,https://open.spotify.com/track/2M9ULmQwTaTGmAdXaXpfz5,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,audio_features,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,211160,4
496,Pompeii,Bastille,3gbBpTdY8lnQwqxNCcf795,https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,214148,4
497,Everytime We Touch,Cascada,5YnKmPZytgkywuHktntXDV,https://open.spotify.com/track/5YnKmPZytgkywuHktntXDV,0.64,0.989,8,-3.707,1,0.0708,0.00328,2.07e-06,0.364,0.49,142.024,audio_features,spotify:track:5YnKmPZytgkywuHktntXDV,https://api.spotify.com/v1/tracks/5YnKmPZytgkywuHktntXDV,https://api.spotify.com/v1/audio-analysis/5YnKmPZytgkywuHktntXDV,199867,4
498,Super Bass,Nicki Minaj,0iYebKFUSfF72fUu2OW6ZT,https://open.spotify.com/track/0iYebKFUSfF72fUu2OW6ZT,0.72,0.861,11,-4.339,1,0.209,0.269,5.11e-06,0.601,0.669,126.991,audio_features,spotify:track:0iYebKFUSfF72fUu2OW6ZT,https://api.spotify.com/v1/tracks/0iYebKFUSfF72fUu2OW6ZT,https://api.spotify.com/v1/audio-analysis/0iYebKFUSfF72fUu2OW6ZT,200013,4
499,Hollaback Girl,Gwen Stefani,0eqH0ALoDQevq59YcQ53KE,https://open.spotify.com/track/0eqH0ALoDQevq59YcQ53KE,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,audio_features,spotify:track:0eqH0ALoDQevq59YcQ53KE,https://api.spotify.com/v1/tracks/0eqH0ALoDQevq59YcQ53KE,https://api.spotify.com/v1/audio-analysis/0eqH0ALoDQevq59YcQ53KE,199853,4
500,Do It Like A Dude,Jessie J,4wAJ8aQ9Ufj9ylfWESkrDL,https://open.spotify.com/track/4wAJ8aQ9Ufj9ylfWESkrDL,0.663,0.843,2,-3.672,1,0.049,0.0491,0.0,0.364,0.375,140.036,audio_features,spotify:track:4wAJ8aQ9Ufj9ylfWESkrDL,https://api.spotify.com/v1/tracks/4wAJ8aQ9Ufj9ylfWESkrDL,https://api.spotify.com/v1/audio-analysis/4wAJ8aQ9Ufj9ylfWESkrDL,195240,4
501,Telephone,Lady Gaga,1IaYWv32nFFMdljBIjMY5T,https://open.spotify.com/track/1IaYWv32nFFMdljBIjMY5T,0.827,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.017,audio_features,spotify:track:1IaYWv32nFFMdljBIjMY5T,https://api.spotify.com/v1/tracks/1IaYWv32nFFMdljBIjMY5T,https://api.spotify.com/v1/audio-analysis/1IaYWv32nFFMdljBIjMY5T,220627,4
502,Say My Name,Destiny's Child,7H6ev70Weq6DdpZyyTmUXk,https://open.spotify.com/track/7H6ev70Weq6DdpZyyTmUXk,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,audio_features,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,271333,4
503,Womanizer,Britney Spears,4fixebDZAVToLbUCuEloa2,https://open.spotify.com/track/4fixebDZAVToLbUCuEloa2,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,audio_features,spotify:track:4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,224400,4
504,Cut To The Feeling,Carly Rae Jepsen,6EJiVf7U0p1BBfs0qqeb1f,https://open.spotify.com/track/6EJiVf7U0p1BBfs0qqeb1f,0.71,0.909,2,-2.777,1,0.0639,0.0135,0.00123,0.303,0.648,115.001,audio_features,spotify:track:6EJiVf7U0p1BBfs0qqeb1f,https://api.spotify.com/v1/tracks/6EJiVf7U0p1BBfs0qqeb1f,https://api.spotify.com/v1/audio-analysis/6EJiVf7U0p1BBfs0qqeb1f,207960,4
505,Saturday Night - Radio Mix,Whigfield,59VRFpPnC8pOhIH2WCWXF9,https://open.spotify.com/track/59VRFpPnC8pOhIH2WCWXF9,0.728,0.784,11,-11.776,1,0.0379,0.0449,0.0918,0.0964,0.964,129.981,audio_features,spotify:track:59VRFpPnC8pOhIH2WCWXF9,https://api.spotify.com/v1/tracks/59VRFpPnC8pOhIH2WCWXF9,https://api.spotify.com/v1/audio-analysis/59VRFpPnC8pOhIH2WCWXF9,247406,4
506,Stitches,Shawn Mendes,5t4B1kAlCD13YY9poph0Mg,https://open.spotify.com/track/5t4B1kAlCD13YY9poph0Mg,0.594,0.754,1,-6.684,1,0.11,0.0153,0.0,0.0486,0.74,73.184,audio_features,spotify:track:5t4B1kAlCD13YY9poph0Mg,https://api.spotify.com/v1/tracks/5t4B1kAlCD13YY9poph0Mg,https://api.spotify.com/v1/audio-analysis/5t4B1kAlCD13YY9poph0Mg,206880,4
507,Blame (feat. John Newman),Calvin Harris,07nH4ifBxUB4lZcsf44Brn,https://open.spotify.com/track/07nH4ifBxUB4lZcsf44Brn,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,audio_features,spotify:track:07nH4ifBxUB4lZcsf44Brn,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn,212960,4
508,Blame (feat. John Newman) - R3HAB Trap Remix,Calvin Harris,0wRaAh1Km76Blq4qMJjjvN,https://open.spotify.com/track/0wRaAh1Km76Blq4qMJjjvN,0.614,0.911,0,-4.102,0,0.0443,0.0293,0.000486,0.135,0.175,141.941,audio_features,spotify:track:0wRaAh1Km76Blq4qMJjjvN,https://api.spotify.com/v1/tracks/0wRaAh1Km76Blq4qMJjjvN,https://api.spotify.com/v1/audio-analysis/0wRaAh1Km76Blq4qMJjjvN,212093,4
509,Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,audio_features,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/tracks/2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/audio-analysis/2iUmqdfGZcHIhS3b9E9EWq,177280,4
510,Love Me For A Reason,The Osmonds,6o2zSgB9IxhajtVlHnfRF7,https://open.spotify.com/track/6o2zSgB9IxhajtVlHnfRF7,0.583,0.552,9,-9.224,1,0.0276,0.655,0.0,0.6,0.586,143.167,audio_features,spotify:track:6o2zSgB9IxhajtVlHnfRF7,https://api.spotify.com/v1/tracks/6o2zSgB9IxhajtVlHnfRF7,https://api.spotify.com/v1/audio-analysis/6o2zSgB9IxhajtVlHnfRF7,239933,4
511,Move on Up,Curtis Mayfield,0MHXrqn909p0LRTPsNsGEi,https://open.spotify.com/track/0MHXrqn909p0LRTPsNsGEi,0.538,0.969,11,-5.626,0,0.0906,0.417,0.00154,0.119,0.928,138.652,audio_features,spotify:track:0MHXrqn909p0LRTPsNsGEi,https://api.spotify.com/v1/tracks/0MHXrqn909p0LRTPsNsGEi,https://api.spotify.com/v1/audio-analysis/0MHXrqn909p0LRTPsNsGEi,165790,4
512,Cha Cha Slide,DJ Casper,2sB26pWHOIscSdBP4sBMBN,https://open.spotify.com/track/2sB26pWHOIscSdBP4sBMBN,0.854,0.888,9,-7.491,1,0.139,0.0394,0.00527,0.313,0.851,131.034,audio_features,spotify:track:2sB26pWHOIscSdBP4sBMBN,https://api.spotify.com/v1/tracks/2sB26pWHOIscSdBP4sBMBN,https://api.spotify.com/v1/audio-analysis/2sB26pWHOIscSdBP4sBMBN,220613,4
513,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,3bidbhpOYeV4knp8AIu8Xn,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
